# w mse
3.000000000000000000e+00 1.408447561917571672e-03
5.000000000000000000e+00 5.598101284203856921e-03
9.000000000000000000e+00 2.208590532042616419e-02
1.700000000000000000e+01 8.572679236031204020e-02
3.300000000000000000e+01 3.261181566301271650e-01
6.500000000000000000e+01 1.173866649454230027e+00
1.290000000000000000e+02 3.826764127150328765e+00
2.570000000000000000e+02 1.198827623415433941e+01
5.130000000000000000e+02 3.244023844587482586e+01
1.025000000000000000e+03 5.255607605345407052e+01
2.049000000000000000e+03 6.043515987236354903e+01
