# w mse
3.000000000000000000e+00 4.896351520538424823e-04
5.000000000000000000e+00 1.263593555573098732e-03
9.000000000000000000e+00 2.529714745131698712e-03
1.700000000000000000e+01 4.361537696274855012e-03
3.300000000000000000e+01 9.866437127928857215e-03
6.500000000000000000e+01 2.789204903581124842e-02
1.290000000000000000e+02 8.669046411559182264e-02
2.570000000000000000e+02 2.863009838026817633e-01
5.130000000000000000e+02 9.108075753432899324e-01
1.025000000000000000e+03 2.519054743268207108e+00
2.049000000000000000e+03 4.627509954531834779e+00
4.097000000000000000e+03 6.165399973386485932e+00
8.193000000000000000e+03 1.158852982438654955e+01
