# theta phi
-1.380269206866650791e+02 1.168506465956983362e+02
4.197307931333492093e+01 6.314935340430167088e+01
9.650341225632411124e+01 2.172775602508145809e+01
-8.349658774367588876e+01 1.582722439749185526e+02
3.845181499594350072e+01 6.324934456757758028e+01
-1.415481850040565064e+02 1.167506554324224339e+02
1.135287693453960429e+02 5.557989033568990322e+01
-6.647123065460395708e+01 1.244201096643101181e+02
-1.193422871233188403e+02 1.003251378924738759e+02
-2.779072414885636277e+01 1.147247617436922980e+02
6.065771287668115974e+01 7.967486210752612408e+01
1.522092758511436443e+02 6.527523825630771626e+01
-4.727929113373465952e+01 8.200666501257188656e+01
1.327207088662653689e+02 9.799333498742809923e+01
6.006578595225189332e+01 7.480796170908035947e+01
-1.199342140477480996e+02 1.051920382909196547e+02
1.307132339950344431e+02 6.869433419550023245e+01
-4.928676600496555693e+01 1.113056658044997675e+02
1.206483375922326360e+02 9.239576146399538459e+01
9.944827499563947626e+00 7.966735171179195163e+01
-5.671200425763711905e+01 8.892940033966286251e+01
-5.935166240776736402e+01 8.760423853600464383e+01
-1.700551725004360435e+02 1.003326482882080626e+02
1.232879957423628952e+02 9.107059966033713749e+01
-6.951734630181235275e+01 1.225537878017296691e+02
5.738376105038668840e+01 7.577707495795249315e+01
1.104826536981876615e+02 5.744621219827034508e+01
-1.226162389496133187e+02 1.042229250420475353e+02
1.047412151974686907e+02 5.673557848115894586e+01
-1.385052462719003188e+02 9.495211344549340993e+01
-7.525878480253130931e+01 1.232644215188410612e+02
4.149475372809969542e+01 8.504788655450659007e+01
1.840968376214209457e+01 8.639840307351612125e+01
6.427180641502694414e+01 8.825286398544338340e+01
-1.615903162378579339e+02 9.360159692648389296e+01
-1.157281935849730701e+02 9.174713601455664502e+01
1.203574019490812219e+02 6.600703968582244840e+01
-5.964259805091876387e+01 1.139929603141775658e+02
8.826262513282867417e+01 4.465251826882137465e+01
-9.173737486717132583e+01 1.353474817311786182e+02
-1.267364143012030411e+02 1.191449720167680084e+02
5.326358569879698734e+01 6.085502798323202711e+01
