# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 -4.474980121607383490e-05 -1.233316250482596269e-13 -2.221623633989019883e-13
1.499999999999999944e-02 4.425504544701663575e-05 -6.542113075791902861e-08 -5.004666140770758597e-06
2.999999999999999889e-02 -5.603627284382517340e-05 -1.028275830919486115e-07 -7.866242973124964563e-06
4.499999999999999833e-02 -1.424532944613055041e-04 -1.160609793144102120e-07 -8.878589196409437289e-06
5.999999999999999778e-02 -1.583275340230000188e-04 -1.101879261150558237e-07 -8.429308771995673328e-06
7.499999999999999722e-02 -1.769074814413735489e-04 -9.093225734521979443e-08 -6.956272580770878605e-06
8.999999999999999667e-02 -2.541376109327759224e-04 -6.408486461802337977e-08 -4.902469287113959964e-06
1.049999999999999961e-01 -3.129117240949230456e-04 -3.496225518280046094e-08 -2.674605992915058069e-06
1.199999999999999956e-01 -3.163468361924518793e-04 -7.951189895225487542e-09 -6.082652677138784845e-07
1.350000000000000089e-01 -3.436390403227334005e-04 1.381900301592874954e-08 1.057167175266572550e-06
1.499999999999999944e-01 -4.249526582352967062e-04 2.862213696943586542e-08 2.189631966518777913e-06
1.650000000000000078e-01 -4.798446809480352588e-04 3.606726867266559092e-08 2.759220315815748088e-06
1.799999999999999933e-01 -4.524479324501599724e-04 3.684831031754802603e-08 2.818986914502969641e-06
1.950000000000000067e-01 -4.325089732746866065e-04 3.239195000507483288e-08 2.478075446893027382e-06
2.099999999999999922e-01 -4.803040361502078012e-04 2.449567995942099442e-08 1.873983094587688032e-06
2.250000000000000056e-01 -5.091552260101613915e-04 1.501029289478589924e-08 1.148316932174960257e-06
2.399999999999999911e-01 -4.472217511063451226e-04 5.590430262133180118e-09 4.276682765622240583e-07
2.550000000000000044e-01 -3.886832802531812493e-04 -2.482650463086736007e-09 -1.899216170975637548e-07
2.700000000000000178e-01 -4.379281156295408532e-04 -8.397292470001867881e-09 -6.423847945112688605e-07
2.849999999999999756e-01 -5.243585261082072888e-04 -1.182479927124867153e-08 -9.045587772785307493e-07
2.999999999999999889e-01 -5.111303982695165893e-04 -1.285516733643990203e-08 -9.833561799959425522e-07
3.150000000000000022e-01 -4.065513528424464541e-04 -1.188656081899838797e-08 -9.092455298044801295e-07
