# drho_hcp drho_bcc avalancheSize
2.405147784470393901e-01 -1.282238145417409214e-01 2.038144477600293492e+00
2.584655594213334240e-01 5.097972935732286714e-02 7.118822584484767013e+00
1.535199623562117921e-01 -6.813428181749259238e-02 2.428662974235320071e+00
-3.410892505594631530e-02 1.076859296284737866e-02 3.308141643792146258e+00
6.961389702766496157e-03 -9.122467613110529783e-03 1.476233574482032740e+00
7.195335868289021164e-03 -2.905314545330384135e-03 9.646860988762004929e-01
-8.849136315902228489e-03 5.342029574137541204e-03 1.169224319735272938e-01
-8.816612873957296870e-03 4.403849243146851222e-03 1.126532484531780121e+00
-2.328201637993743134e-03 2.115030766901782044e-03 2.136901069507292084e-01
-1.228732995402026518e-02 -2.928510297522279870e-03 1.174657484751111952e-01
2.739226583852882868e-02 -1.031579894299738953e-02 7.077666485317979372e-01
3.269544871415064335e-03 1.075120713267097017e-03 3.074656535455347894e-01
5.896578973263899570e-03 1.458826422322090366e-03 8.647781078495236917e-02
2.904973987654102530e-03 2.336163546488023712e-04 2.378408540449975517e-01
1.261070624885007874e-03 -9.243940062333422247e-04 7.347282489839845020e-03
-6.133005423439641390e-03 -3.502593370967588271e-03 2.311448878758693981e-01
-1.168273467411040656e-02 -2.869085436088880670e-03 3.979135750141751249e-01
3.366995423803587073e-04 3.671811330264063145e-03 1.651500959868952567e-01
2.086080512377463947e-03 -7.297589434074325254e-04 1.537502684148781273e-01
-3.230542683517967362e-03 -3.571682341316773091e-04 6.829834229796108436e-02
-1.528200744232321995e-03 4.718341872376186075e-04 8.194042372907633931e-02
5.321384788580019176e-03 1.190585834024204814e-03 1.490894020974347645e-01
-4.682546516264096681e-03 3.065071735136370989e-03 2.766398541036300604e-02
2.482595701353673689e-03 2.095736168257644749e-03 6.022475462608802704e-02
-9.440144129282401764e-04 2.211144290527045086e-03 6.316794140101973654e-02
-2.972030231864764005e-03 -3.864691239186868188e-03 3.798063759451731358e-01
