# drho_hcp drho_bcc ei ef ti tf avalancheSize
1.766128439371991710e-02 3.536593889936600742e-03 2.411999999999999977e-01 2.474399999999999933e-01 2.010000000000000000e+03 2.062000000000000000e+03 7.808227003317823600e-01
-1.776235421374519619e-02 6.414887467514023348e-03 2.523599999999999732e-01 2.596800000000000219e-01 2.103000000000000000e+03 2.164000000000000000e+03 1.036777378027615271e+00
9.556751286395631650e-03 1.040068479029303966e-04 2.958000000000000074e-01 3.087599999999999789e-01 2.465000000000000000e+03 2.573000000000000000e+03 1.211326804717948624e+00
-3.598611034129783892e-03 4.101866917181982292e-04 3.501600000000000268e-01 3.592799999999999883e-01 2.918000000000000000e+03 2.994000000000000000e+03 8.756773176078584964e-01
-1.608291054063978875e-02 2.247827177051395231e-03 3.841200000000000170e-01 3.964799999999999991e-01 3.201000000000000000e+03 3.304000000000000000e+03 1.044447704206713068e+00
2.125955714762264859e-02 -2.703129710401245937e-03 4.897199999999999886e-01 5.201999999999999957e-01 4.081000000000000000e+03 4.335000000000000000e+03 4.418517220100024900e+00
-1.126378035109407150e-02 1.508604790359228780e-03 5.530800000000000161e-01 5.595599999999999463e-01 4.609000000000000000e+03 4.663000000000000000e+03 4.219219017300155361e-01
8.650971759613657053e-03 8.282854443590849033e-04 6.578399999999999803e-01 6.758399999999999963e-01 5.482000000000000000e+03 5.632000000000000000e+03 2.347980568741778740e+00
1.707303516388417042e-02 3.390490190634583983e-04 6.800399999999999778e-01 6.870000000000000551e-01 5.667000000000000000e+03 5.725000000000000000e+03 6.191149515967870887e-01
-2.210967097456034702e-02 2.580356365769667822e-03 6.942000000000000393e-01 7.083599999999999897e-01 5.785000000000000000e+03 5.903000000000000000e+03 2.401956099769023467e+00
-9.168120342080421370e-04 1.436144565407759116e-03 7.778399999999999759e-01 7.867199999999999749e-01 6.482000000000000000e+03 6.556000000000000000e+03 9.112117186294697024e-01
