# theta phi size
4.294212315813958725e+01 1.003029380058582660e+02 2.000000000000000000e+00
-1.370578768418604056e+02 7.969706199414173398e+01 2.000000000000000000e+00
1.751512440755546436e+02 8.974574309443710263e+01 2.000000000000000000e+00
-3.832523809276769100e+01 1.787867318649005313e+02 2.000000000000000000e+00
7.349985564659172610e+01 1.701854948056104604e+02 7.000000000000000000e+00
-4.848755924445375065e+00 9.025425690556289737e+01 2.000000000000000000e+00
1.416747619072323232e+02 1.213268135099457634e+00 2.000000000000000000e+00
-1.065001443534082881e+02 9.814505194389564480e+00 2.000000000000000000e+00
1.622015241861436436e+02 1.284816360636386605e+02 2.000000000000000000e+00
4.369934647390432048e+01 8.997476092026820993e+01 2.000000000000000000e+00
1.337288732070478545e+02 8.184842763480513383e+01 2.000000000000000000e+00
-7.812818962288461400e+00 1.096830837347435050e+02 2.000000000000000000e+00
-1.325591137372593380e+02 1.367501135672507360e+02 3.000000000000000000e+00
1.335914911000340624e+02 8.877526851271093733e+01 3.000000000000000000e+00
1.799847479010276459e+02 8.903155083761248534e+01 2.000000000000000000e+00
-1.779847581385635280e+01 5.151836393636134659e+01 2.000000000000000000e+00
-1.363006535260956866e+02 9.002523907973179007e+01 2.000000000000000000e+00
-4.627112679295216680e+01 9.815157236519489459e+01 2.000000000000000000e+00
1.721871810377115253e+02 7.031691626525648076e+01 2.000000000000000000e+00
4.744088626274068332e+01 4.324988643274927114e+01 5.000000000000000000e+00
-4.640850889996594475e+01 9.122473148728907688e+01 2.000000000000000000e+00
-1.525209897238944193e-02 9.096844916238750045e+01 2.000000000000000000e+00
-1.077991400159107229e+02 1.024116386330999404e+02 4.000000000000000000e+00
6.432037173856938850e+00 1.005105535696122843e+02 2.000000000000000000e+00
1.272118693498676834e+02 1.233267056663197820e+02 2.000000000000000000e+00
1.390911490741637806e+02 1.731375489207993041e+02 2.000000000000000000e+00
1.348070411501194030e+02 9.395286867497868855e+01 2.000000000000000000e+00
-6.517254296959204396e+01 7.740716462523134567e+01 7.000000000000000000e+00
-6.912155426344753550e+01 7.087522506599725602e+01 2.000000000000000000e+00
-9.485694859149870695e+01 1.090599672253390224e+02 2.000000000000000000e+00
8.513293191897919598e+01 9.161702815759399243e+01 3.000000000000000000e+00
8.509025783554036160e-01 8.767361303453407118e+01 2.000000000000000000e+00
1.797724306208516794e+02 9.010237344549949512e+01 8.000000000000000000e+00
-1.526051278604857373e+02 1.500540168516819506e+02 2.000000000000000000e+00
1.335266944536078597e+02 8.404831855438693822e+01 7.000000000000000000e+00
1.004292215927659555e+02 1.720075083751886780e+02 3.000000000000000000e+00
9.000000000000000000e+01 8.818168434481030715e+01 3.000000000000000000e+00
1.316996408032734962e+02 9.819107786016650152e+01 2.000000000000000000e+00
1.393044920131589208e+02 5.768623123403695274e+01 3.000000000000000000e+00
-1.352238233774338028e+02 4.482447640610623552e+01 2.000000000000000000e+00
1.008476377893727687e+02 7.321070219771779364e+01 2.000000000000000000e+00
7.220085998408927708e+01 7.758836136690004537e+01 2.000000000000000000e+00
-1.735679628261430878e+02 7.948944643038772995e+01 2.000000000000000000e+00
-5.278813065013232375e+01 5.667329433368021796e+01 2.000000000000000000e+00
-4.090885092583621940e+01 6.862451079200688753e+00 3.000000000000000000e+00
-4.519295884988059697e+01 8.604713132502131145e+01 3.000000000000000000e+00
1.148274570304079560e+02 1.025928353747686543e+02 3.000000000000000000e+00
1.108784457365524787e+02 1.091247749340027582e+02 4.000000000000000000e+00
8.514305140850130726e+01 7.094003277466097757e+01 4.000000000000000000e+00
-9.486706808102083244e+01 8.838297184240600757e+01 2.000000000000000000e+00
-1.791490974216445977e+02 9.232638696546594304e+01 3.000000000000000000e+00
-2.275693791483565376e-01 8.989762655450053330e+01 8.000000000000000000e+00
2.739487213951425915e+01 2.994598314831805297e+01 2.000000000000000000e+00
-4.647330554639214739e+01 9.595168144561306178e+01 3.000000000000000000e+00
-7.957077840723405870e+01 7.992491624811342454e+00 2.000000000000000000e+00
-9.000000000000000000e+01 9.181831565518972127e+01 2.000000000000000000e+00
-4.830035919672653222e+01 8.180892213983349848e+01 2.000000000000000000e+00
-4.069550798684107917e+01 1.223137687659630473e+02 2.000000000000000000e+00
4.477617662256619013e+01 1.351755235938937574e+02 3.000000000000000000e+00
-7.915236221062723132e+01 1.067892978022822206e+02 8.000000000000000000e+00
1.395448840482072512e+02 5.293954166728202182e+01 3.000000000000000000e+00
-4.878868807106686489e+01 1.396254736587007983e+02 6.000000000000000000e+00
1.495750855087094919e+02 4.667139088454703000e+01 3.000000000000000000e+00
6.828394411739107994e+00 9.048715276478741032e+01 3.000000000000000000e+00
1.520746131677766788e-01 1.004892722511576721e+02 6.000000000000000000e+00
8.743081144190672660e+01 1.282324309141092833e+01 4.000000000000000000e+00
-4.728263340657376546e+01 1.253270071040087856e+02 4.000000000000000000e+00
1.785813034847271581e+02 9.176418770875919506e+01 8.000000000000000000e+00
3.721051847474843299e+01 1.065255617346728485e+02 2.000000000000000000e+00
1.075784024979652997e+02 5.849601773851227904e+01 3.000000000000000000e+00
8.067347804152258561e+01 1.324142149131986628e+02 3.000000000000000000e+00
5.435063869637886569e+01 1.092260500682042021e+02 6.000000000000000000e+00
9.000000000000000000e+01 8.835566537175728286e+01 2.000000000000000000e+00
1.282164765184334101e+02 8.764967608015098222e+01 7.000000000000000000e+00
-1.427333633911856055e+02 1.614568501893869836e+02 3.000000000000000000e+00
1.402248008920817313e+02 6.320507162624512887e+01 2.000000000000000000e+00
-1.412970764977262945e+02 1.325413537624150138e+02 2.000000000000000000e+00
5.751699696693390962e+01 1.188930732251908751e+02 2.000000000000000000e+00
-3.277041447321541767e+01 1.757304340296807510e+01 6.000000000000000000e+00
1.371904197097320832e+02 7.938039814448336529e+01 8.000000000000000000e+00
1.396194762438361465e+02 5.297764731636015512e+01 5.000000000000000000e+00
1.495908278421707962e+02 4.662544895781247334e+01 3.000000000000000000e+00
-8.324697058663882387e+01 1.733428877942975816e+02 2.000000000000000000e+00
4.872631755445683410e+01 6.135045487851437684e+01 5.000000000000000000e+00
1.714755492606695384e+02 1.150721248026417385e+02 6.000000000000000000e+00
