# clusterSize EnergyDrop
0.000000000000000000e+00 -3.841218673530680098e+04
0.000000000000000000e+00 -3.839618004539069807e+04
0.000000000000000000e+00 -3.836962434599290282e+04
0.000000000000000000e+00 -3.833616684865300340e+04
0.000000000000000000e+00 -3.828373969187949842e+04
0.000000000000000000e+00 -3.822370612660240295e+04
0.000000000000000000e+00 -3.815510380946900113e+04
0.000000000000000000e+00 -3.806403743201590260e+04
0.000000000000000000e+00 -3.797424135283930082e+04
0.000000000000000000e+00 -3.787746526938379975e+04
0.000000000000000000e+00 -3.776766625713190297e+04
0.000000000000000000e+00 -3.765563007806779933e+04
1.389600000000000000e+04 -3.815254990851270122e+04
1.372300000000000000e+04 -3.810613210915550007e+04
1.423500000000000000e+04 -3.806107651997060020e+04
1.860500000000000000e+04 -3.806949814392619737e+04
1.804200000000000000e+04 -3.806267502258760214e+04
1.501600000000000000e+04 -3.801395977457499976e+04
1.707400000000000000e+04 -3.796123808573379938e+04
1.261200000000000000e+04 -3.792496122897360328e+04
1.252700000000000000e+04 -3.788184976365930197e+04
9.210000000000000000e+03 -3.786577756924190180e+04
9.310000000000000000e+03 -3.798656442786179832e+04
8.445000000000000000e+03 -3.802393147411129758e+04
1.363300000000000000e+04 -3.801281394987540261e+04
1.746000000000000000e+04 -3.799432536155360140e+04
2.006500000000000000e+04 -3.796694512666230003e+04
2.301100000000000000e+04 -3.793058724141029961e+04
2.320300000000000000e+04 -3.796209678808280296e+04
3.131000000000000000e+04 -3.794823440179960016e+04
2.889600000000000000e+04 -3.793123196365540207e+04
2.745500000000000000e+04 -3.797040545053240203e+04
1.701700000000000000e+04 -3.796460472297340311e+04
2.008900000000000000e+04 -3.795529945439509902e+04
2.297300000000000000e+04 -3.801985611423129740e+04
2.266000000000000000e+04 -3.799659977250499651e+04
8.420000000000000000e+03 -3.800861458388529718e+04
8.000000000000000000e+03 -3.798181313117899845e+04
9.101000000000000000e+03 -3.796296408607799822e+04
1.261700000000000000e+04 -3.799262955371830321e+04
6.204000000000000000e+03 -3.798666022660180170e+04
6.943000000000000000e+03 -3.800846789579150209e+04
6.670000000000000000e+03 -3.798572748767620214e+04
1.715600000000000000e+04 -3.798256050790040172e+04
1.532600000000000000e+04 -3.795591410558630014e+04
1.686200000000000000e+04 -3.792921990286099754e+04
1.332300000000000000e+04 -3.791283171367539762e+04
1.284000000000000000e+04 -3.790458641141519911e+04
6.845000000000000000e+03 -3.804179754806689743e+04
7.390000000000000000e+03 -3.804244240992620325e+04
8.768000000000000000e+03 -3.804850586342789757e+04
9.539000000000000000e+03 -3.804981178665650077e+04
1.073100000000000000e+04 -3.803026916372209962e+04
1.082200000000000000e+04 -3.800691815060070076e+04
1.090200000000000000e+04 -3.798041327272460330e+04
1.095100000000000000e+04 -3.795750087068120047e+04
3.556800000000000000e+04 -3.804011327729930053e+04
3.567800000000000000e+04 -3.805662186938030209e+04
3.121800000000000000e+04 -3.804365605456269986e+04
2.460200000000000000e+04 -3.802915363840680220e+04
1.874300000000000000e+04 -3.803920118329179968e+04
2.630500000000000000e+04 -3.803548360476300149e+04
3.050300000000000000e+04 -3.801271242578249803e+04
2.567400000000000000e+04 -3.797949406318269757e+04
2.926600000000000000e+04 -3.801265515574230085e+04
2.466100000000000000e+04 -3.800014810014089744e+04
2.829500000000000000e+04 -3.799377297897609969e+04
3.034800000000000000e+04 -3.797780841834459716e+04
1.749200000000000000e+04 -3.798907389152279939e+04
1.754800000000000000e+04 -3.797454818904899730e+04
1.716600000000000000e+04 -3.795475783914869680e+04
1.707400000000000000e+04 -3.792704580225719837e+04
1.148800000000000000e+04 -3.791210401374669891e+04
1.063100000000000000e+04 -3.789595857359479851e+04
9.957000000000000000e+03 -3.787158647697600099e+04
9.829000000000000000e+03 -3.786389874348370358e+04
9.508000000000000000e+03 -3.786820019294800295e+04
8.258000000000000000e+03 -3.784637152240359865e+04
1.981400000000000000e+04 -3.796202749561249948e+04
1.722000000000000000e+04 -3.799298515477609908e+04
1.854900000000000000e+04 -3.797990095190489956e+04
1.994600000000000000e+04 -3.796857675895489956e+04
1.984100000000000000e+04 -3.795470637681819790e+04
2.005800000000000000e+04 -3.795772326061299827e+04
1.716800000000000000e+04 -3.797320135829479841e+04
8.327000000000000000e+03 -3.808410569428819872e+04
9.343000000000000000e+03 -3.809265483149469947e+04
8.343000000000000000e+03 -3.807920816426500096e+04
8.155000000000000000e+03 -3.806894838440450258e+04
7.473000000000000000e+03 -3.805631078008680197e+04
6.829000000000000000e+03 -3.804247430016139697e+04
6.297000000000000000e+03 -3.802291245256060211e+04
5.762000000000000000e+03 -3.799970768696870073e+04
6.225000000000000000e+03 -3.797165453377639642e+04
6.693000000000000000e+03 -3.796099169802529650e+04
1.073100000000000000e+04 -3.799363924785699783e+04
1.200400000000000000e+04 -3.797464540218449838e+04
9.549000000000000000e+03 -3.797508610322030290e+04
8.411000000000000000e+03 -3.798804232906590187e+04
9.614000000000000000e+03 -3.798132535102310067e+04
9.632000000000000000e+03 -3.796634106512610015e+04
