# rg size
9.404935177243598510e-01 3.000000000000000000e+00
6.743323567550157938e-01 2.000000000000000000e+00
1.903302035476454490e+00 1.400000000000000000e+01
7.732776509767047557e-01 2.000000000000000000e+00
7.258357122081747770e-01 2.000000000000000000e+00
9.592365209435421702e-01 3.000000000000000000e+00
3.575760761998222126e+00 3.100000000000000000e+01
6.973327353806411111e-01 2.000000000000000000e+00
1.788631230288144636e+00 1.200000000000000000e+01
1.106785932912249582e+00 3.000000000000000000e+00
1.758593677429510782e+00 1.400000000000000000e+01
7.641331142767171514e-01 2.000000000000000000e+00
1.906539191298646685e+00 1.100000000000000000e+01
7.642337902871650934e-01 2.000000000000000000e+00
1.130187900981976634e+00 3.000000000000000000e+00
7.137532881185412181e-01 2.000000000000000000e+00
8.517824162265642540e-01 3.000000000000000000e+00
1.111252087112219344e+00 3.000000000000000000e+00
7.227030635054862984e-01 2.000000000000000000e+00
1.154408744448815582e+00 3.000000000000000000e+00
8.834849867386770361e-01 3.000000000000000000e+00
7.679574538996751798e-01 2.000000000000000000e+00
8.285928774111205319e-01 3.000000000000000000e+00
1.222032801107176159e+00 6.000000000000000000e+00
1.834506619302110897e+00 1.000000000000000000e+01
2.124825285145299336e+00 1.300000000000000000e+01
3.575224130471477135e+00 3.100000000000000000e+01
1.445918084343515542e+00 8.000000000000000000e+00
7.831188220826712509e-01 2.000000000000000000e+00
6.975245595443085866e-01 2.000000000000000000e+00
7.383592932984892609e-01 2.000000000000000000e+00
7.554988664342288107e-01 2.000000000000000000e+00
1.089482002953505502e+00 6.000000000000000000e+00
1.194155719661583737e+00 5.000000000000000000e+00
2.301597904561054175e+00 2.400000000000000000e+01
1.788658089923523153e+00 1.200000000000000000e+01
1.106653092219638035e+00 3.000000000000000000e+00
7.772172523391265297e-01 2.000000000000000000e+00
1.758457965535513479e+00 1.400000000000000000e+01
2.918351220142370472e+00 3.300000000000000000e+01
3.000161234127269427e+00 2.900000000000000000e+01
2.635047544254978114e+00 2.000000000000000000e+01
1.859550077222498210e+00 8.000000000000000000e+00
3.031235615808178352e+00 3.900000000000000000e+01
1.339225967108218729e+00 6.000000000000000000e+00
1.111019169419362740e+00 4.000000000000000000e+00
1.126676341832340000e+00 3.000000000000000000e+00
2.124669450924593583e+00 8.000000000000000000e+00
1.178477251705662310e+00 4.000000000000000000e+00
1.617497252749846348e+00 1.300000000000000000e+01
2.343184730595791798e+00 1.100000000000000000e+01
1.859692419376913319e+00 8.000000000000000000e+00
8.889453027045515210e-01 3.000000000000000000e+00
1.554895899169060902e+00 9.000000000000000000e+00
2.509629721234196698e+00 2.800000000000000000e+01
8.351869538856329100e-01 3.000000000000000000e+00
7.113393241157437430e-01 2.000000000000000000e+00
2.123241959257196498e+00 2.000000000000000000e+01
1.312618265773024762e+00 8.000000000000000000e+00
1.237748507260293618e+00 4.000000000000000000e+00
7.150522978778016681e-01 2.000000000000000000e+00
3.416680121169061835e+00 2.200000000000000000e+01
3.031137949110825680e+00 3.900000000000000000e+01
4.458272456317389221e+00 3.300000000000000000e+01
1.164228114897048361e+00 4.000000000000000000e+00
2.918083747444785381e+00 3.300000000000000000e+01
1.339117054403749840e+00 6.000000000000000000e+00
3.000189976680918580e+00 2.900000000000000000e+01
1.797766168500456230e+00 8.000000000000000000e+00
3.446691128953019767e+00 1.200000000000000000e+01
1.189428631996291230e+00 7.000000000000000000e+00
8.510068962513309687e-01 3.000000000000000000e+00
8.331152381722005673e-01 3.000000000000000000e+00
7.172251574065809931e-01 2.000000000000000000e+00
1.110782875416005400e+00 4.000000000000000000e+00
1.352101505479031518e+00 7.000000000000000000e+00
1.177760295193209350e+00 4.000000000000000000e+00
1.617520200013769838e+00 1.300000000000000000e+01
1.858545214355476149e+00 1.100000000000000000e+01
1.115686737473959189e+00 4.000000000000000000e+00
6.938072543942119808e-01 2.000000000000000000e+00
1.126920257614981047e+00 3.000000000000000000e+00
2.634832520568652026e+00 2.000000000000000000e+01
1.041506928665782983e+00 4.000000000000000000e+00
1.129731166038516754e+00 3.000000000000000000e+00
7.812398677104792633e-01 2.000000000000000000e+00
2.106221163602004953e+00 1.900000000000000000e+01
7.349094509988454149e-01 2.000000000000000000e+00
1.124161537269048550e+00 4.000000000000000000e+00
7.535383422008047338e-01 2.000000000000000000e+00
1.385667508816553317e+00 7.000000000000000000e+00
7.937728982526638388e-01 2.000000000000000000e+00
1.053453052980598548e+00 4.000000000000000000e+00
2.124757758864545210e+00 8.000000000000000000e+00
7.158851664199297193e-01 2.000000000000000000e+00
2.343415746819452306e+00 1.100000000000000000e+01
1.859551772560798399e+00 8.000000000000000000e+00
8.883568930381029460e-01 3.000000000000000000e+00
2.388628141628415413e+00 2.100000000000000000e+01
2.557246314073353233e+00 2.400000000000000000e+01
1.850415208477181217e+00 8.000000000000000000e+00
2.719362673990330492e+00 1.900000000000000000e+01
1.602927101534247667e+00 8.000000000000000000e+00
2.052907511323958101e+00 1.900000000000000000e+01
1.242769868108781983e+00 4.000000000000000000e+00
3.189455928845264410e+00 4.000000000000000000e+01
4.031913575038264419e+00 1.230000000000000000e+02
1.145362697604513258e+00 3.000000000000000000e+00
2.501271764559101829e+00 1.200000000000000000e+01
1.854483308305707734e+00 1.100000000000000000e+01
1.745586796235269800e+00 6.000000000000000000e+00
3.221101010768284922e+00 4.100000000000000000e+01
1.522714552125244092e+00 6.000000000000000000e+00
7.486311806335330665e-01 2.000000000000000000e+00
1.350313272136330012e+00 8.000000000000000000e+00
2.229502630298641375e+00 1.500000000000000000e+01
9.581884911436437946e-01 3.000000000000000000e+00
1.783913255579780976e+00 9.000000000000000000e+00
7.103402379730674454e-01 2.000000000000000000e+00
7.584784634714503149e-01 2.000000000000000000e+00
1.578791190663841215e+00 1.300000000000000000e+01
1.157248089525856338e+00 3.000000000000000000e+00
3.420689720512819942e+00 2.000000000000000000e+01
1.268242622351950510e+00 8.000000000000000000e+00
4.032055543821833510e+00 1.230000000000000000e+02
1.898805327379893049e+00 1.900000000000000000e+01
7.484760675310401234e-01 2.000000000000000000e+00
1.187178671098733540e+00 3.000000000000000000e+00
2.933664785828130839e+00 1.700000000000000000e+01
2.388463519729794982e+00 2.100000000000000000e+01
8.421358642914884562e-01 3.000000000000000000e+00
1.690989748488251010e+00 8.000000000000000000e+00
1.183584402533353064e+00 5.000000000000000000e+00
3.174077388680054401e+00 3.300000000000000000e+01
7.348075453251893263e-01 2.000000000000000000e+00
2.557125959577998486e+00 2.400000000000000000e+01
2.961700067436920936e+00 1.900000000000000000e+01
1.145452695678602861e+00 3.000000000000000000e+00
9.673043085126536988e-01 3.000000000000000000e+00
1.845881374541888276e+00 5.000000000000000000e+00
1.231034352179014135e+00 3.000000000000000000e+00
7.067761500999013569e-01 2.000000000000000000e+00
7.692312340902534018e-01 2.000000000000000000e+00
1.745776636730019815e+00 6.000000000000000000e+00
3.189919756417595842e+00 4.000000000000000000e+01
7.432472286415908735e-01 2.000000000000000000e+00
8.288324390374346429e-01 3.000000000000000000e+00
1.845021396297672922e+00 1.100000000000000000e+01
8.381150177852655370e-01 3.000000000000000000e+00
