# w mse
3.000000000000000000e+00 1.060013968299734766e-02
5.000000000000000000e+00 7.994234499785446771e-03
9.000000000000000000e+00 9.128005033471409471e-03
1.700000000000000000e+01 1.543500508245402615e-02
3.300000000000000000e+01 3.545965439983254225e-02
6.500000000000000000e+01 8.957347648690111575e-02
1.290000000000000000e+02 2.239161322112639962e-01
2.570000000000000000e+02 5.237792867052559753e-01
5.130000000000000000e+02 1.137313072568957972e+00
1.025000000000000000e+03 2.436256386301363097e+00
2.049000000000000000e+03 4.833297376984837079e+00
4.097000000000000000e+03 5.563938256683854888e+00
8.193000000000000000e+03 7.000810605712868728e+00
1.638500000000000000e+04 1.033643315810707897e+01
