# drho_hcp drho_bcc avalancheSize
-6.094784831173009741e-05 -4.751320415621877638e-05 5.511630183575383368e-01
-3.535559729440186172e-05 -3.257993569955871605e-05 1.246687850976244960e-01
-7.803171911300752980e-06 -2.153807773572322289e-05 5.090399329077334445e-02
3.988018005936263383e-05 -1.275060622426963438e-06 3.681361198902209642e-02
4.796960106586389827e-02 1.481304742312559812e-02 1.571611999712268926e+01
6.626803692508162480e-04 1.633256643103955102e-04 4.681541605478320434e-02
1.218787058301633308e-03 2.781645945365181227e-04 8.990123166677393973e-02
9.290219067932120600e-04 1.484320336369929216e-04 5.800777928975386910e-02
9.596901622789533182e-04 3.880762464477868767e-05 6.583520659600664016e-02
7.695756033847464539e-04 -2.966672900392777756e-05 3.982621747990434946e-02
1.335754221381713069e-03 -1.587289207430064852e-04 1.109497921323871206e-01
5.529421978568566098e-04 -1.360660103019786793e-04 3.749076517466357755e-02
1.498631128510202748e-03 -1.073230942567084817e-03 1.889483432975919142e-01
1.205451497291037954e-04 -1.717701488881170219e-04 4.015468872229060321e-02
-7.686163872336615466e-04 2.880224870977481783e-04 2.094902377713829256e-01
-1.987097395748510520e-04 7.223705366225987440e-04 3.048297969815833564e-01
1.396219436457762919e-03 3.088701064441600613e-04 1.938741273353846162e-01
1.051428466098305869e-03 6.183032653800900336e-05 5.025613093054442232e-02
1.344082358044867975e-03 -1.242361222001178711e-05 8.107422634739744338e-02
7.662415116941184712e-04 -3.200392711576183213e-05 3.778973965231655768e-02
1.740031870095234967e-03 -2.729372338461898140e-05 1.964232402846648184e-01
1.624299865578548996e-04 2.474995463803975060e-06 3.676708623223004513e-02
1.695431300815231079e-04 -3.762234177011672398e-05 2.930627470105744148e-02
6.131996263364913879e-04 -1.522802962149669148e-04 7.403756050735169070e-02
1.249911302628886611e-04 -2.873800575221678588e-05 1.334773039218487695e-02
-1.663073658849795189e-04 1.486452171886934459e-04 8.049332155329998184e-02
-1.079805589130622412e-04 6.409391375180803485e-05 4.560212072274311135e-02
1.284342940563176771e-04 -6.019459359602082060e-05 2.392676109293795025e-02
1.527353872416564728e-04 -8.108506211551569365e-05 3.058715677865283741e-02
-2.589370638018950732e-05 -3.384908026041709428e-05 4.681279327967150655e-02
-7.963495289491084872e-04 1.964200321021725842e-04 1.650160579767622482e-01
-9.533760263798901624e-04 2.590876203320685578e-04 1.522816042502308231e-01
-8.964168119642013099e-05 2.630152874558318310e-05 2.861135762153450834e-02
-4.957725016810354823e-06 3.381911313540472697e-06 1.326979698569293042e-02
1.524268010936885576e-04 -1.494260951093347167e-05 2.040900820728618406e-02
5.197719676732770466e-04 5.490159778708675331e-05 9.790688336643817158e-02
1.419022857301055485e-04 -7.112898441128875926e-06 7.457664103326488991e-02
1.221715465710149218e-05 -6.560085116475572464e-05 2.253772077217255573e-02
5.663132464056586102e-06 -3.676148951036947721e-05 1.472631025967225706e-02
6.285605847460018492e-05 -1.861181693588002950e-04 8.853541420998389810e-02
1.622678567164692609e-04 -1.765299883561746025e-04 1.535447791122150629e-01
