# drho_hcp drho_bcc ei ef ti tf avalancheSize
5.796893721985107994e-03 8.088706476905298433e-04 2.013000000000000067e-01 2.021000000000000019e-01 2.013000000000000000e+03 2.021000000000000000e+03 1.903833450732057009e-01
1.302484234164960619e-02 -1.038961700527978212e-04 2.048000000000000098e-01 2.066000000000000059e-01 2.048000000000000000e+03 2.066000000000000000e+03 4.608392527975666120e+00
4.423885003868310850e-04 2.530336775421748730e-04 2.137000000000000011e-01 2.139999999999999958e-01 2.137000000000000000e+03 2.140000000000000000e+03 4.191920904294763051e-02
1.698325948715015410e-02 -9.480351595486961533e-04 2.391000000000000070e-01 2.406999999999999973e-01 2.391000000000000000e+03 2.407000000000000000e+03 1.688497079533544998e+00
5.806252564828834339e-03 -1.133339814518928568e-03 2.437000000000000000e-01 2.451000000000000123e-01 2.437000000000000000e+03 2.451000000000000000e+03 1.460474990132417217e+00
2.367618791710049408e-02 -2.865397344211464883e-03 2.508000000000000229e-01 2.523000000000000242e-01 2.508000000000000000e+03 2.523000000000000000e+03 1.889221740713337150e+00
-5.625515407771675136e-04 4.165618782578863095e-04 2.530999999999999917e-01 2.534000000000000141e-01 2.531000000000000000e+03 2.534000000000000000e+03 3.868430317225969584e-02
-4.863897537898953516e-04 -1.284280206918753890e-03 2.543000000000000260e-01 2.549000000000000155e-01 2.543000000000000000e+03 2.549000000000000000e+03 1.029948153248523568e-01
7.337917962331907962e-03 1.168727014552698069e-04 2.592999999999999750e-01 2.605999999999999983e-01 2.593000000000000000e+03 2.606000000000000000e+03 5.971075568588307680e-01
-7.585245166368659309e-03 3.393628040955721983e-04 2.741999999999999993e-01 2.752999999999999892e-01 2.742000000000000000e+03 2.753000000000000000e+03 4.216425491757012645e-01
-5.351307379004102693e-02 6.594837580586687762e-04 2.775000000000000244e-01 2.791000000000000147e-01 2.775000000000000000e+03 2.791000000000000000e+03 2.347655482160814877e+00
-4.758434387902854557e-03 3.772390302526581508e-04 2.909999999999999809e-01 2.922000000000000153e-01 2.910000000000000000e+03 2.922000000000000000e+03 5.186688686756192324e-01
-6.528000936598554738e-03 6.552444836843808809e-04 3.084000000000000075e-01 3.093000000000000194e-01 3.084000000000000000e+03 3.093000000000000000e+03 2.709552155130426354e-01
-1.578178848249162103e-02 -1.694064352655961191e-04 3.103000000000000203e-01 3.130000000000000004e-01 3.103000000000000000e+03 3.130000000000000000e+03 4.682335915264185799e-01
8.383370705106196752e-06 7.734858046839869494e-06 3.220000000000000084e-01 3.221999999999999864e-01 3.220000000000000000e+03 3.222000000000000000e+03 2.406357666360135067e-02
-9.294983670885564875e-02 1.310137667133647000e-03 3.244000000000000217e-01 3.260000000000000120e-01 3.244000000000000000e+03 3.260000000000000000e+03 3.149346188612090813e+00
-9.540162891455150618e-04 -1.165817568488762557e-04 3.456000000000000183e-01 3.461000000000000187e-01 3.456000000000000000e+03 3.461000000000000000e+03 6.504563173416863520e-02
6.278400393162630877e-04 1.841789571296989676e-05 3.890000000000000124e-01 3.891999999999999904e-01 3.890000000000000000e+03 3.892000000000000000e+03 3.057929109490314240e-02
-2.880648554126263514e-02 -1.418643543929891610e-03 3.900000000000000133e-01 3.916999999999999926e-01 3.900000000000000000e+03 3.917000000000000000e+03 7.753565383693556967e+00
-3.347142027261684879e-04 -5.000362294741885741e-05 3.925000000000000155e-01 3.927999999999999825e-01 3.925000000000000000e+03 3.928000000000000000e+03 5.524914483510512397e-02
2.046598561414510534e-03 3.046407083742041404e-04 5.162999999999999812e-01 5.167000000000000481e-01 5.163000000000000000e+03 5.167000000000000000e+03 8.041919516905109144e-02
