# w mse
3.000000000000000000e+00 1.254914749350695240e-02
5.000000000000000000e+00 1.120912312194709791e-02
9.000000000000000000e+00 1.262528210218186175e-02
1.700000000000000000e+01 2.203234208070502242e-02
3.300000000000000000e+01 5.210968924998511664e-02
6.500000000000000000e+01 1.392736670808209509e-01
1.290000000000000000e+02 3.789815460671995817e-01
2.570000000000000000e+02 9.676824464349665922e-01
5.130000000000000000e+02 2.149460374035554011e+00
1.025000000000000000e+03 4.007047827170112875e+00
2.049000000000000000e+03 5.791915168288883642e+00
4.097000000000000000e+03 5.917085103985434635e+00
8.193000000000000000e+03 6.349617666702455310e+00
1.638500000000000000e+04 8.150220080618424845e+00
