# clusterSize EnergyDrop
0.000000000000000000e+00 -3.841197943745979865e+04
0.000000000000000000e+00 -3.840157738940750278e+04
0.000000000000000000e+00 -3.835896367710529739e+04
0.000000000000000000e+00 -3.831125657667910127e+04
0.000000000000000000e+00 -3.825562236715709878e+04
0.000000000000000000e+00 -3.816830120878949674e+04
0.000000000000000000e+00 -3.806848422461790324e+04
0.000000000000000000e+00 -3.795649768226200104e+04
0.000000000000000000e+00 -3.784143907806990319e+04
0.000000000000000000e+00 -3.770024734216689831e+04
0.000000000000000000e+00 -3.756195364162750047e+04
0.000000000000000000e+00 -3.740482326695659867e+04
0.000000000000000000e+00 -3.725169766534480004e+04
0.000000000000000000e+00 -3.710446840544859879e+04
4.000000000000000000e+00 -3.707669398338419705e+04
1.800000000000000000e+01 -3.698389704136399814e+04
6.500000000000000000e+01 -3.693572397514970362e+04
2.180000000000000000e+02 -3.686324058196430269e+04
3.490000000000000000e+02 -3.681232179991230078e+04
2.950000000000000000e+02 -3.677963098817299760e+04
3.730000000000000000e+02 -3.675636898816929897e+04
3.380000000000000000e+02 -3.673019619406369748e+04
4.430000000000000000e+02 -3.670889473189799901e+04
4.920000000000000000e+02 -3.670740163619670057e+04
5.620000000000000000e+02 -3.670153099902190297e+04
6.360000000000000000e+02 -3.669511609725779999e+04
6.700000000000000000e+02 -3.668860938208080188e+04
6.660000000000000000e+02 -3.668449136147140234e+04
5.850000000000000000e+02 -3.667309675968159718e+04
6.460000000000000000e+02 -3.667245693429320090e+04
6.100000000000000000e+02 -3.667065357699059678e+04
6.850000000000000000e+02 -3.665791628126209980e+04
5.840000000000000000e+02 -3.666540683219239872e+04
5.660000000000000000e+02 -3.664676176903909800e+04
6.110000000000000000e+02 -3.664615291720510140e+04
6.450000000000000000e+02 -3.664256953959899693e+04
6.660000000000000000e+02 -3.664221495011450315e+04
6.580000000000000000e+02 -3.664791033355519903e+04
6.790000000000000000e+02 -3.663648377659569815e+04
7.040000000000000000e+02 -3.663884711995619728e+04
6.060000000000000000e+02 -3.663349484834670147e+04
6.210000000000000000e+02 -3.663100086199140060e+04
5.980000000000000000e+02 -3.662547683814440097e+04
5.600000000000000000e+02 -3.663354798382199806e+04
5.780000000000000000e+02 -3.663347329827320209e+04
5.440000000000000000e+02 -3.663893417114500335e+04
5.240000000000000000e+02 -3.662989103419960156e+04
5.180000000000000000e+02 -3.663474303314919962e+04
4.720000000000000000e+02 -3.663355382202789770e+04
5.150000000000000000e+02 -3.663240733912349970e+04
4.710000000000000000e+02 -3.664005789547399763e+04
5.220000000000000000e+02 -3.663810924430700106e+04
5.350000000000000000e+02 -3.663016963094659877e+04
6.060000000000000000e+02 -3.664088847865159914e+04
5.750000000000000000e+02 -3.664540518481619802e+04
5.700000000000000000e+02 -3.664167817755889700e+04
5.370000000000000000e+02 -3.664553392269839969e+04
5.230000000000000000e+02 -3.664552045744239877e+04
5.550000000000000000e+02 -3.664505006751549809e+04
4.690000000000000000e+02 -3.664982315887219738e+04
5.190000000000000000e+02 -3.665298107405629708e+04
4.890000000000000000e+02 -3.665718810340220080e+04
4.510000000000000000e+02 -3.665889326800020353e+04
5.070000000000000000e+02 -3.666157006516140245e+04
4.940000000000000000e+02 -3.666229734522120270e+04
4.780000000000000000e+02 -3.667176587827350158e+04
4.770000000000000000e+02 -3.666765703386149835e+04
4.920000000000000000e+02 -3.667448355273049674e+04
5.080000000000000000e+02 -3.666723427674230334e+04
5.050000000000000000e+02 -3.666915193702700344e+04
4.900000000000000000e+02 -3.667364180611979828e+04
4.860000000000000000e+02 -3.667423770277760195e+04
4.970000000000000000e+02 -3.667541667774049711e+04
5.040000000000000000e+02 -3.668108535769540322e+04
5.060000000000000000e+02 -3.668147280348870117e+04
5.020000000000000000e+02 -3.667576650472069741e+04
4.890000000000000000e+02 -3.667315767570619937e+04
4.680000000000000000e+02 -3.667647981565840018e+04
4.580000000000000000e+02 -3.667515481451059895e+04
4.550000000000000000e+02 -3.667539721312939946e+04
4.810000000000000000e+02 -3.668096815476479969e+04
4.220000000000000000e+02 -3.668430065589339938e+04
4.100000000000000000e+02 -3.668231591452650173e+04
4.130000000000000000e+02 -3.668595632229070179e+04
