# w mse
3.000000000000000000e+00 2.172944973585881276e-02
5.000000000000000000e+00 4.349274893696909727e-02
9.000000000000000000e+00 9.982029925543292603e-02
1.700000000000000000e+01 2.309305368019062832e-01
3.300000000000000000e+01 5.026639073375657185e-01
6.500000000000000000e+01 1.042416151567750138e+00
1.290000000000000000e+02 2.153476281952455107e+00
2.570000000000000000e+02 4.480987560840434369e+00
5.130000000000000000e+02 8.626812641419618899e+00
1.025000000000000000e+03 1.355430235827691732e+01
2.049000000000000000e+03 2.078780187939665325e+01
4.097000000000000000e+03 2.601808643512459795e+01
8.193000000000000000e+03 2.879604883160073570e+01
