# drho_hcp drho_bcc avalancheSize
4.527221980549711589e-02 1.437168994898740948e-01 1.257421177251970335e+00
5.834753000492298725e-03 1.789356282067444681e-03 2.214582688153965764e-02
2.942384042059842386e-02 -5.442018954828142796e-02 9.546390469494411279e-01
2.345685189646573576e-02 -3.560785646442354846e-02 8.497485409171590121e-01
8.272924445960505579e-03 7.548283751032336397e-03 1.534531161048661718e-01
2.043153551005927326e-03 5.767058671768410250e-05 1.919204840854876193e-01
-4.034146850120379213e-03 -7.259675231715001509e-03 1.794085940404591406e-01
1.387805529626540135e-02 -1.042943556397091243e-02 3.051574308523015144e-01
6.020696984876394708e-04 -3.662574034990484506e-03 5.552394467409372397e-02
3.630384654403684408e-03 -5.345606280595660564e-03 1.030175069866782894e-01
-2.710194155675083039e-04 -5.675528486815295537e-03 5.343974977591309933e-02
-7.409524581959203715e-03 1.257463438555816992e-03 3.742720350897274506e-02
-1.273115102875976845e-03 2.615312621468746102e-03 5.620433190685589220e-02
-5.085678612282151789e-03 6.876655086512251103e-03 1.363401429420180999e-01
-6.555925157655906332e-03 2.307155021879170320e-03 7.746661528328122048e-02
5.929694221578074576e-04 -2.792221444227749316e-04 8.943545273651459793e-02
-5.383234850810936223e-04 -7.210300444953077204e-04 1.397874252413724983e-01
-9.586479464047670263e-04 1.720910257358099216e-03 1.701565610997272382e-01
-2.620492721348455234e-03 -1.368161290432823307e-03 1.000627514868441259e-01
-1.540708309818228372e-03 -2.025946188233263001e-04 1.898416812110421958e-01
-9.949470160677265085e-04 -1.658154901519992563e-03 1.082861936111906703e-01
-1.739476293636244009e-03 1.204345986245414224e-03 7.316792863113788514e-02
-7.340141068006289515e-03 2.526205081316845735e-03 4.850405409329793666e-02
-6.350406905248462408e-03 -5.662542550339821901e-04 4.489116423000917289e-01
-1.556396575235652335e-03 -5.866054511045604158e-04 3.980910612908823976e-01
-3.819938878439899099e-03 3.536079625092725109e-04 1.280151302634944532e-01
-3.482108787725479715e-03 -6.278314501031445616e-04 1.196164782575765972e-01
-2.126208419621633539e-04 2.832712353466604327e-03 3.323855145279407397e-01
-1.068611825904675072e-03 -1.426392628729900025e-03 4.649092001320791895e-02
-1.011375539687886516e-03 -8.758533764989806514e-04 1.055578600089166451e-02
4.374308550556538222e-04 3.681270897146760035e-04 9.426161312146488780e-02
-1.071680608840441806e-03 7.081216118365318835e-04 1.829009482112477214e-01
-2.690036360750269750e-03 1.851672559610051394e-03 9.887688465987309883e-02
-2.050194171054897652e-04 -6.195777895925402845e-04 3.218411607786723222e-02
1.392196760470199024e-04 5.914232172301581159e-04 7.157730435146514303e-02
-1.640441969321670967e-04 -7.935376895886747661e-04 8.485429404435122780e-02
1.745432338015717733e-03 9.961513981693315145e-04 5.433033772577466197e-02
-3.453597146751974378e-03 6.802946979007629125e-04 3.448855623863629483e-02
1.111571948015921407e-04 -6.276442384489655524e-04 2.530993773580660078e-02
-1.014060634574320829e-04 -1.273849052068953824e-03 4.951157587547397321e-02
1.341039265980725759e-04 1.011882619934567629e-04 1.692450077581804380e-02
2.266457991368042713e-03 -2.900146556896743277e-04 3.386025137875602053e-02
-1.656819943818277352e-03 -8.863424785090501246e-04 9.763722866458993122e-02
3.746600477896322445e-04 -1.147228303437941577e-03 3.399115191536659919e-02
1.476423940680149371e-03 -4.582190183555212570e-05 7.544822062076828040e-02
6.263122990830538583e-04 7.468402489507752762e-05 5.748516805231872889e-02
2.009515446907528258e-03 -1.373708781187588102e-03 2.881019301739412911e-02
-1.430694732164283778e-03 -7.125663585725305893e-04 1.167962619197765173e-01
-5.309286768735432815e-04 5.101931907631751528e-04 6.999229374799795234e-02
-1.751042964095006482e-03 -4.146586934155038762e-04 7.901615623531661747e-02
-1.014754963080122252e-05 8.658649189214884245e-04 7.785899233568678579e-02
-6.723233703098685510e-05 3.249466685133484134e-04 5.642609728199144553e-02
-1.524089813315754327e-03 -2.045910579511200922e-04 4.625958801271135012e-02
