# w mse
3.000000000000000000e+00 1.311070765142288838e-03
5.000000000000000000e+00 5.213220839800442909e-03
9.000000000000000000e+00 2.057063418457291681e-02
1.700000000000000000e+01 7.978517396963909214e-02
3.300000000000000000e+01 3.030141913970652578e-01
6.500000000000000000e+01 1.102734622610484605e+00
1.290000000000000000e+02 3.762715103635029923e+00
2.570000000000000000e+02 1.225319260748286609e+01
5.130000000000000000e+02 3.292267956949233110e+01
1.025000000000000000e+03 5.372412347729726179e+01
2.049000000000000000e+03 6.303121306051404815e+01
