# w mse
3.000000000000000000e+00 1.409390857677863141e-03
5.000000000000000000e+00 5.605685652070272786e-03
9.000000000000000000e+00 2.215510208959461588e-02
1.700000000000000000e+01 8.626782277053683667e-02
3.300000000000000000e+01 3.285492086013885871e-01
6.500000000000000000e+01 1.185479158932464250e+00
1.290000000000000000e+02 3.932012600933797231e+00
2.570000000000000000e+02 1.264388709248697573e+01
5.130000000000000000e+02 3.392928462524491806e+01
1.025000000000000000e+03 5.329280777120478518e+01
2.049000000000000000e+03 6.045035616888439733e+01
