# w mse
3.000000000000000000e+00 5.354602426061882579e-04
5.000000000000000000e+00 1.369782792877667328e-03
9.000000000000000000e+00 2.654645556896309631e-03
1.700000000000000000e+01 4.145443993734689546e-03
3.300000000000000000e+01 8.666960911522489028e-03
6.500000000000000000e+01 2.243697163383492205e-02
1.290000000000000000e+02 6.593606257517434233e-02
2.570000000000000000e+02 2.174372686095278062e-01
5.130000000000000000e+02 6.817060246954800284e-01
1.025000000000000000e+03 1.881595213010881951e+00
2.049000000000000000e+03 3.910340765028258225e+00
4.097000000000000000e+03 6.238229128490131004e+00
8.193000000000000000e+03 9.799562710415179012e+00
