# w mse
3.000000000000000000e+00 3.907681585600394220e-02
5.000000000000000000e+00 9.775125241854283609e-02
9.000000000000000000e+00 2.326078371789965793e-01
1.700000000000000000e+01 5.060786365619813765e-01
3.300000000000000000e+01 1.044269552463288786e+00
6.500000000000000000e+01 2.101231908486449917e+00
1.290000000000000000e+02 4.137266203249680530e+00
2.570000000000000000e+02 7.720325080473579682e+00
5.130000000000000000e+02 1.241613183415673127e+01
1.025000000000000000e+03 1.738861298538195399e+01
2.049000000000000000e+03 2.759681296078089474e+01
4.097000000000000000e+03 2.865483762548850066e+01
