# w mse
3.000000000000000000e+00 3.829536707563852005e-02
5.000000000000000000e+00 7.822051363181027617e-02
9.000000000000000000e+00 2.060627225812702579e-01
1.700000000000000000e+01 4.769308236776162446e-01
3.300000000000000000e+01 1.031112192946263661e+00
6.500000000000000000e+01 2.140300123171758440e+00
1.290000000000000000e+02 4.247047688184105496e+00
2.570000000000000000e+02 8.014879667028406374e+00
5.130000000000000000e+02 1.437681182717693495e+01
1.025000000000000000e+03 2.355819233744714936e+01
2.049000000000000000e+03 3.123889182139219400e+01
4.097000000000000000e+03 4.038483503792693341e+01
