# itime ezz other fcc hcp bcc ico
0.000000000000000000e+00 0.000000000000000000e+00 3.413746017296313199e-04 9.996586253982703285e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.000048603007064330e-03 9.103322712790168532e-04 9.990896677287209870e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 2.000097206014128659e-03 1.593081474738279385e-03 9.984069185252617551e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+01 3.000145809021192989e-03 7.965407373691396923e-04 9.992034592626308775e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+02 4.000194412028257318e-03 1.137915339098771066e-04 9.998862084660901095e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+02 5.000243015035321648e-03 1.706873008648156654e-03 9.982931269913518646e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+02 6.000291618042163933e-03 1.593081474738279385e-03 9.984069185252617551e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+02 7.000340221049228262e-03 3.413746017296313199e-04 9.996586253982703285e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+02 8.000388824056292592e-03 9.103322712790168532e-04 9.990896677287209870e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.250000000000000000e+02 9.000437427063356921e-03 1.820664542558033706e-03 9.981793354574419741e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+02 1.000048603007042125e-02 1.251706873008648227e-03 9.987482931269913156e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.750000000000000000e+02 1.100053463307748558e-02 1.365498406918525280e-03 9.985207100591716456e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
3.000000000000000000e+02 1.200058323608454991e-02 3.413746017296313199e-04 9.996586253982703285e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.250000000000000000e+02 1.300063183909161424e-02 1.251706873008648227e-03 9.985207100591716456e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
3.500000000000000000e+02 1.400068044209867857e-02 9.103322712790168532e-04 9.990896677287209870e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.750000000000000000e+02 1.500072904510574290e-02 3.299954483386436255e-03 9.965862539827037292e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
4.000000000000000000e+02 1.600077764811280723e-02 2.275830678197541916e-03 9.977241693218024121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.250000000000000000e+02 1.700082625111987156e-02 6.827492034592626399e-04 9.992034592626308775e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
4.500000000000000000e+02 1.800087485412671384e-02 1.365498406918525280e-03 9.986345015930814251e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.750000000000000000e+02 1.900092345713377817e-02 1.365498406918525280e-03 9.985207100591716456e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
5.000000000000000000e+02 2.000097206014084250e-02 1.706873008648156654e-03 9.982931269913518646e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.250000000000000000e+02 2.100102066314790683e-02 6.827492034592626399e-04 9.993172507965407680e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+02 2.200106926615497116e-02 2.617205279927173507e-03 9.973827947200728516e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.750000000000000000e+02 2.300111786916203549e-02 2.389622212107419402e-03 9.976103777878926326e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+02 2.400116647216909982e-02 3.072371415566681717e-03 9.969276285844332897e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.250000000000000000e+02 2.500121507517616415e-02 3.527537551206190360e-03 9.962448793809740577e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
6.500000000000000000e+02 2.600126367818322848e-02 3.527537551206190360e-03 9.964724624487938387e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.750000000000000000e+02 2.700131228119029281e-02 2.844788347746927612e-03 9.971552116522530707e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+02 2.800136088419735714e-02 3.186162949476558769e-03 9.968138370505233992e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.250000000000000000e+02 2.900140948720442147e-02 2.844788347746927612e-03 9.970414201183431802e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
7.500000000000000000e+02 3.000145809021126375e-02 4.551661356395083832e-03 9.954483386436049352e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.750000000000000000e+02 3.100150669321832808e-02 3.868912152935821518e-03 9.960172963131542767e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
8.000000000000000000e+02 3.200155529622539241e-02 5.120619025944469528e-03 9.946517979062358128e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
8.250000000000000000e+02 3.300160389923245674e-02 6.030951297223486815e-03 9.938552571688666903e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
8.500000000000000000e+02 3.400165250223952107e-02 6.258534365043240920e-03 9.936276741010469093e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
8.750000000000000000e+02 3.500170110524658540e-02 4.779244424214838804e-03 9.952207555757851543e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+02 3.600174970825364973e-02 5.803368229403732710e-03 9.939690487027764698e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
9.250000000000000000e+02 3.700179831126071406e-02 8.192990441511151245e-03 9.912380518889394310e-01 0.000000000000000000e+00 5.689576695493854790e-04 0.000000000000000000e+00
9.500000000000000000e+02 3.800184691426777839e-02 7.624032771961766417e-03 9.922621756941283344e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
9.750000000000000000e+02 3.900189551727484272e-02 5.120619025944469528e-03 9.948793809740554828e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+03 4.000194412028190705e-02 8.989531178880291046e-03 9.910104688211197610e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.025000000000000000e+03 4.100199272328874933e-02 7.851615839781519654e-03 9.919208010923987739e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
1.050000000000000000e+03 4.200204132629581366e-02 7.737824305871643035e-03 9.920345926263085534e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
1.075000000000000000e+03 4.300208992930287799e-02 1.012744651797906244e-02 9.896449704142011861e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
1.100000000000000000e+03 4.400213853230994232e-02 9.558488848429677609e-03 9.901001365498406370e-01 0.000000000000000000e+00 3.413746017296313199e-04 0.000000000000000000e+00
1.125000000000000000e+03 4.500218713531700665e-02 1.593081474738279601e-02 9.837278106508875464e-01 0.000000000000000000e+00 3.413746017296313199e-04 0.000000000000000000e+00
1.150000000000000000e+03 4.600223573832407098e-02 1.206190259444697363e-02 9.872553482020938187e-01 0.000000000000000000e+00 6.827492034592626399e-04 0.000000000000000000e+00
1.175000000000000000e+03 4.700228434133113531e-02 9.786071916249430847e-03 9.897587619481110766e-01 0.000000000000000000e+00 4.551661356395084266e-04 0.000000000000000000e+00
1.200000000000000000e+03 4.800233294433819964e-02 1.433773327264451468e-02 9.853208921256259023e-01 0.000000000000000000e+00 3.413746017296313199e-04 0.000000000000000000e+00
1.225000000000000000e+03 4.900238154734526397e-02 1.467910787437414627e-02 9.848657259899863403e-01 0.000000000000000000e+00 4.551661356395084266e-04 0.000000000000000000e+00
1.250000000000000000e+03 5.000243015035232830e-02 1.001365498406918582e-02 9.896449704142011861e-01 0.000000000000000000e+00 3.413746017296313199e-04 0.000000000000000000e+00
1.275000000000000000e+03 5.100247875335939263e-02 1.593081474738279601e-02 9.835002275830677654e-01 0.000000000000000000e+00 5.689576695493854790e-04 0.000000000000000000e+00
1.300000000000000000e+03 5.200252735636645696e-02 1.547564861174328607e-02 9.837278106508875464e-01 0.000000000000000000e+00 7.965407373691396923e-04 0.000000000000000000e+00
1.325000000000000000e+03 5.300257595937329924e-02 1.399635867091488309e-02 9.852071005917160118e-01 0.000000000000000000e+00 7.965407373691396923e-04 0.000000000000000000e+00
1.350000000000000000e+03 5.400262456238036357e-02 1.558944014565316269e-02 9.836140191169776559e-01 0.000000000000000000e+00 7.965407373691396923e-04 0.000000000000000000e+00
1.375000000000000000e+03 5.500267316538742790e-02 2.321347291761493084e-02 9.746244879380974169e-01 0.000000000000000000e+00 2.162039144287664864e-03 0.000000000000000000e+00
1.400000000000000000e+03 5.600272176839449223e-02 2.344105598543468408e-02 9.745106964041875264e-01 0.000000000000000000e+00 2.048247610377787811e-03 0.000000000000000000e+00
1.425000000000000000e+03 5.700277037140155656e-02 1.991351843422849502e-02 9.791761492944924816e-01 0.000000000000000000e+00 9.103322712790168532e-04 0.000000000000000000e+00
1.450000000000000000e+03 5.800281897440862089e-02 2.639963586709149004e-02 9.723486572598998290e-01 0.000000000000000000e+00 1.251706873008648227e-03 0.000000000000000000e+00
1.475000000000000000e+03 5.900286757741568522e-02 2.173418297678652786e-02 9.775830678197542367e-01 0.000000000000000000e+00 6.827492034592626399e-04 0.000000000000000000e+00
1.500000000000000000e+03 6.000291618042274955e-02 2.719617660446062984e-02 9.717796995903504875e-01 0.000000000000000000e+00 1.024123805188893906e-03 0.000000000000000000e+00
1.525000000000000000e+03 6.100296478342981388e-02 2.992717341829767910e-02 9.685935366408738867e-01 0.000000000000000000e+00 1.479289940828402332e-03 0.000000000000000000e+00
1.550000000000000000e+03 6.200301338643687821e-02 2.844788347746927612e-02 9.692762858443332297e-01 0.000000000000000000e+00 2.275830678197541916e-03 0.000000000000000000e+00
1.575000000000000000e+03 6.300306198944394254e-02 3.265817023213472836e-02 9.658625398270368478e-01 0.000000000000000000e+00 1.479289940828402332e-03 0.000000000000000000e+00
1.600000000000000000e+03 6.400311059245100687e-02 2.492034592626308706e-02 9.745106964041875264e-01 0.000000000000000000e+00 5.689576695493854790e-04 0.000000000000000000e+00
1.625000000000000000e+03 6.500315919545784915e-02 3.174783796085571541e-02 9.676832043695948737e-01 0.000000000000000000e+00 5.689576695493854790e-04 0.000000000000000000e+00
1.650000000000000000e+03 6.600320779846491348e-02 4.198907601274465273e-02 9.557350933090578149e-01 0.000000000000000000e+00 2.275830678197541916e-03 0.000000000000000000e+00
1.675000000000000000e+03 6.700325640147197781e-02 4.301319981793354230e-02 9.547109695038689114e-01 0.000000000000000000e+00 2.275830678197541916e-03 0.000000000000000000e+00
1.700000000000000000e+03 6.800330500447904214e-02 4.619936276741010150e-02 9.516385980883022011e-01 0.000000000000000000e+00 2.162039144287664864e-03 0.000000000000000000e+00
1.725000000000000000e+03 6.900335360748610647e-02 4.915794264906690747e-02 9.478834774692762588e-01 0.000000000000000000e+00 2.958579881656804664e-03 0.000000000000000000e+00
1.750000000000000000e+03 7.000340221049317080e-02 5.063723258989531045e-02 9.464041875284479044e-01 0.000000000000000000e+00 2.958579881656804664e-03 0.000000000000000000e+00
1.775000000000000000e+03 7.100345081350023513e-02 5.211652253072371344e-02 9.440145653163404260e-01 0.000000000000000000e+00 3.868912152935821518e-03 0.000000000000000000e+00
1.800000000000000000e+03 7.200349941650729946e-02 6.611288120163859305e-02 9.300182066454255603e-01 0.000000000000000000e+00 3.868912152935821518e-03 0.000000000000000000e+00
1.825000000000000000e+03 7.300354801951436379e-02 6.577150659990896320e-02 9.295630405097861093e-01 0.000000000000000000e+00 4.665452890304961318e-03 0.000000000000000000e+00
1.850000000000000000e+03 7.400359662252142812e-02 6.360946745562130744e-02 9.312699135184342447e-01 0.000000000000000000e+00 5.120619025944469528e-03 0.000000000000000000e+00
1.875000000000000000e+03 7.500364522552849245e-02 6.986800182066454923e-02 9.241010468821119206e-01 1.137915339098771066e-04 5.917159763313609329e-03 0.000000000000000000e+00
1.900000000000000000e+03 7.600369382853533473e-02 7.385070550751024476e-02 9.197769685935366368e-01 0.000000000000000000e+00 6.372325898953117539e-03 0.000000000000000000e+00
1.925000000000000000e+03 7.700374243154239906e-02 8.318161128812016913e-02 9.109012289485661773e-01 0.000000000000000000e+00 5.917159763313609329e-03 0.000000000000000000e+00
1.950000000000000000e+03 7.800379103454946339e-02 8.124715521165225274e-02 9.112426035502958488e-01 0.000000000000000000e+00 7.510241238051888930e-03 0.000000000000000000e+00
