# w mse
3.000000000000000000e+00 9.116454809585083615e-04
5.000000000000000000e+00 3.193531326783683767e-03
9.000000000000000000e+00 1.114440843040375231e-02
1.700000000000000000e+01 3.961872694249025939e-02
3.300000000000000000e+01 1.353491224005833882e-01
6.500000000000000000e+01 3.889291755123587824e-01
1.290000000000000000e+02 8.744320634034978834e-01
2.570000000000000000e+02 2.388708211768459488e+00
5.130000000000000000e+02 6.682185466992001110e+00
1.025000000000000000e+03 1.628320135260503321e+01
2.049000000000000000e+03 2.467866979065586364e+01
4.097000000000000000e+03 2.306590583014513740e+01
8.193000000000000000e+03 3.064832409383179623e+01
