# clusterSize EnergyDrop
0.000000000000000000e+00 -3.527433183671309962e+04
0.000000000000000000e+00 -3.526021497135690151e+04
0.000000000000000000e+00 -3.524339071072800289e+04
0.000000000000000000e+00 -3.522356284541390050e+04
0.000000000000000000e+00 -3.519177840139400359e+04
0.000000000000000000e+00 -3.515389525909940130e+04
0.000000000000000000e+00 -3.510348401720920083e+04
0.000000000000000000e+00 -3.505699753220980347e+04
0.000000000000000000e+00 -3.498853762180089689e+04
0.000000000000000000e+00 -3.492151769175769732e+04
0.000000000000000000e+00 -3.484568679698130290e+04
8.000000000000000000e+00 -3.477734147174139798e+04
2.100000000000000000e+01 -3.470604409494449646e+04
5.800000000000000000e+01 -3.464244534660250065e+04
7.900000000000000000e+01 -3.458231495094519778e+04
8.700000000000000000e+01 -3.451815847071210010e+04
1.030000000000000000e+02 -3.446075727780549641e+04
1.430000000000000000e+02 -3.440252851689179806e+04
1.350000000000000000e+02 -3.435518063573430118e+04
1.440000000000000000e+02 -3.430607238792169665e+04
1.250000000000000000e+02 -3.427525155656500283e+04
1.060000000000000000e+02 -3.424616683751699748e+04
1.090000000000000000e+02 -3.421734286502309988e+04
8.400000000000000000e+01 -3.420207347093099816e+04
8.400000000000000000e+01 -3.418711375720729848e+04
8.300000000000000000e+01 -3.417524076130660251e+04
7.700000000000000000e+01 -3.416557144700009667e+04
8.800000000000000000e+01 -3.416154869997080095e+04
6.300000000000000000e+01 -3.414818816160220013e+04
6.700000000000000000e+01 -3.414329196004680125e+04
6.600000000000000000e+01 -3.413939543795429927e+04
4.800000000000000000e+01 -3.413162945534299797e+04
4.600000000000000000e+01 -3.412435782414999994e+04
4.000000000000000000e+01 -3.412428821828879882e+04
4.500000000000000000e+01 -3.412074621831330296e+04
3.800000000000000000e+01 -3.412513632546999725e+04
4.000000000000000000e+01 -3.411606899877000251e+04
4.600000000000000000e+01 -3.411092933331910172e+04
2.700000000000000000e+01 -3.412257903076460207e+04
2.300000000000000000e+01 -3.411191197040450061e+04
1.600000000000000000e+01 -3.411469065691959986e+04
7.000000000000000000e+00 -3.412919525489019725e+04
1.000000000000000000e+01 -3.411740217348850274e+04
1.100000000000000000e+01 -3.411482590014640300e+04
1.300000000000000000e+01 -3.412161984789519920e+04
1.200000000000000000e+01 -3.411976244224279799e+04
5.000000000000000000e+00 -3.411829824277589796e+04
1.000000000000000000e+01 -3.412464553938469908e+04
4.000000000000000000e+00 -3.412442262910740101e+04
2.000000000000000000e+00 -3.413637185064350342e+04
5.000000000000000000e+00 -3.413755827654110180e+04
2.000000000000000000e+00 -3.413803378129070188e+04
4.000000000000000000e+00 -3.414847686582279857e+04
4.000000000000000000e+00 -3.415756199050499708e+04
2.000000000000000000e+00 -3.415685926120090153e+04
4.000000000000000000e+00 -3.416456406031420192e+04
0.000000000000000000e+00 -3.416834398486569989e+04
0.000000000000000000e+00 -3.417542543893930269e+04
2.000000000000000000e+00 -3.416811938587979967e+04
0.000000000000000000e+00 -3.417360870126079681e+04
0.000000000000000000e+00 -3.418406588693390222e+04
2.000000000000000000e+00 -3.419500357825359970e+04
3.000000000000000000e+00 -3.418464679537960183e+04
2.000000000000000000e+00 -3.418944139846340113e+04
2.000000000000000000e+00 -3.419727850016119919e+04
2.000000000000000000e+00 -3.419270869193260296e+04
2.000000000000000000e+00 -3.420379581034019793e+04
0.000000000000000000e+00 -3.420033914653139800e+04
0.000000000000000000e+00 -3.420441593214430031e+04
0.000000000000000000e+00 -3.420416605289759900e+04
0.000000000000000000e+00 -3.421740175190779701e+04
0.000000000000000000e+00 -3.421673098006530199e+04
0.000000000000000000e+00 -3.421399524354570167e+04
0.000000000000000000e+00 -3.421740128919910057e+04
0.000000000000000000e+00 -3.422011690085149894e+04
0.000000000000000000e+00 -3.421901976970150281e+04
0.000000000000000000e+00 -3.422035568549489835e+04
2.000000000000000000e+00 -3.422139844313530193e+04
0.000000000000000000e+00 -3.422467560153250088e+04
0.000000000000000000e+00 -3.422341693854259938e+04
0.000000000000000000e+00 -3.422939439982920157e+04
0.000000000000000000e+00 -3.423706134425319760e+04
2.000000000000000000e+00 -3.423441547862529842e+04
2.000000000000000000e+00 -3.424025346100339812e+04
