# theta phi size
1.447044324314558992e+02 5.009154429486314797e+01 6.700000000000000000e+01
1.256046284360024998e+02 6.400914177875584699e+01 1.130000000000000000e+02
4.844730884896838319e+01 5.520140747233168810e+01 2.730000000000000000e+02
4.844755359021011998e+01 5.520147783578328671e+01 2.730000000000000000e+02
-1.340762473863912305e+02 6.212607818817276240e+01 1.170000000000000000e+02
4.695913358477397992e+01 5.726813568991616421e+01 5.100000000000000000e+01
1.447037931333157701e+02 5.009284393068335106e+01 6.700000000000000000e+01
1.256042223132147910e+02 6.401010137050526794e+01 1.130000000000000000e+02
4.695851971300380967e+01 5.726825792072254018e+01 5.100000000000000000e+01
4.844372142432621331e+01 5.520035107982165812e+01 2.730000000000000000e+02
4.844396616595172844e+01 5.520042142815959352e+01 2.730000000000000000e+02
-1.340796463764034741e+02 6.212410460921563526e+01 1.170000000000000000e+02
-1.357060310273703010e+02 6.005375985215665935e+01 2.090000000000000000e+02
-1.280666126302919281e+02 1.309372869898222689e+02 9.000000000000000000e+00
-4.397590672153716440e+01 5.451846137805961945e+01 2.700000000000000000e+01
1.380001108540412247e+02 1.183340613783089026e+02 4.400000000000000000e+01
1.447049798653645780e+02 5.009247423720142933e+01 6.700000000000000000e+01
4.844645118353557223e+01 5.520207849182101967e+01 2.730000000000000000e+02
-1.357025771837508330e+02 6.005568158298770953e+01 2.090000000000000000e+02
4.844669591857517332e+01 5.520214885029564300e+01 2.730000000000000000e+02
-1.340773877198104174e+02 6.212629917616308717e+01 1.170000000000000000e+02
1.350027682015026755e+02 1.250318931840365622e+02 5.000000000000000000e+01
4.037104304299143109e+01 1.181367574920147661e+02 5.300000000000000000e+01
4.695827879652836145e+01 5.726893688387932713e+01 5.100000000000000000e+01
-1.320181874133434121e+02 1.316957164508334586e+02 2.000000000000000000e+00
-1.280684992211756708e+02 1.308797389690727186e+02 9.000000000000000000e+00
1.318798567940920350e+02 6.178431214867863730e+01 4.500000000000000000e+01
-1.357030390791456398e+02 6.005557453180740168e+01 2.090000000000000000e+02
1.356004408863272204e+02 5.474285030585416223e+01 4.800000000000000000e+01
-4.396798875754209490e+01 5.451951517764984345e+01 2.700000000000000000e+01
1.406363357108071455e+02 5.640979346118109561e+01 3.000000000000000000e+01
-4.171172031494489829e+01 1.202571972084653851e+02 1.000000000000000000e+01
1.380027408637362498e+02 1.183310942314057286e+02 4.400000000000000000e+01
-5.156447593957753384e+01 8.588749858726291109e+01 7.000000000000000000e+00
1.447043401369727746e+02 5.009377409203884213e+01 6.700000000000000000e+01
-6.380736772035517390e+01 5.357811423699225628e+01 1.600000000000000000e+01
-1.060756183783792181e+02 1.275316971058018680e+02 2.000000000000000000e+00
4.690273808795816990e+01 9.676623042626275151e+01 2.000000000000000000e+00
1.341251530160750463e+02 1.224738416768085045e+02 2.100000000000000000e+01
1.256047116118623563e+02 6.401160824949729999e+01 1.130000000000000000e+02
-4.005060000493496375e+01 4.556296704048415336e+01 8.000000000000000000e+00
1.361711587112436348e+02 1.276403160663107883e+02 1.700000000000000000e+01
1.068008690197492427e+02 1.101775548723377653e+02 2.000000000000000000e+00
-3.529556756854409372e+01 1.299084557051368449e+02 5.800000000000000000e+01
-5.439537156399750728e+01 1.159908582212441672e+02 1.440000000000000000e+02
-1.315526911510316097e+02 1.247985925276683332e+02 2.420000000000000000e+02
-1.315524464097898658e+02 1.247985221642167062e+02 5.200000000000000000e+01
4.592375261360877658e+01 1.178739218118272589e+02 2.420000000000000000e+02
