# drho_hcp drho_bcc ei ef ti tf avalancheSize
2.066597537754480580e-03 2.741840638182013908e-04 2.050800000000000123e-01 2.065200000000000091e-01 1.709000000000000000e+03 1.721000000000000000e+03 1.409809190618656616e-01
9.970450226084288936e-02 9.921188359327575562e-03 2.073599999999999888e-01 2.365200000000000080e-01 1.728000000000000000e+03 1.971000000000000000e+03 1.685779822891067425e+01
2.688101894234254385e-03 -8.464517913262959575e-04 2.374799999999999967e-01 2.385599999999999943e-01 1.979000000000000000e+03 1.988000000000000000e+03 1.205217224122417108e-01
-2.322458817973119261e-03 4.334204088461230883e-03 2.392799999999999927e-01 2.408399999999999985e-01 1.994000000000000000e+03 2.007000000000000000e+03 1.994279732851441389e-01
3.034893530505511361e-05 5.994201185819600375e-04 2.417999999999999872e-01 2.426399999999999946e-01 2.015000000000000000e+03 2.022000000000000000e+03 6.352458850364299525e-02
9.519597570368104611e-04 -1.051751544313337533e-03 2.433599999999999930e-01 2.444399999999999906e-01 2.028000000000000000e+03 2.037000000000000000e+03 1.340766656684305447e-01
1.217146509883720862e-03 -9.972660998240137631e-04 2.468400000000000039e-01 2.476800000000000113e-01 2.057000000000000000e+03 2.064000000000000000e+03 8.536039289117353102e-02
4.240217691460670957e-03 1.819350214020519149e-03 2.535600000000000076e-01 2.550000000000000044e-01 2.113000000000000000e+03 2.125000000000000000e+03 1.253841783701975521e-01
9.700860132650923617e-04 7.548643910261429446e-04 2.621999999999999886e-01 2.634000000000000230e-01 2.185000000000000000e+03 2.195000000000000000e+03 1.935080341181964203e-01
-6.121890782103817097e-04 3.119752461966211754e-04 2.668800000000000061e-01 2.674799999999999955e-01 2.224000000000000000e+03 2.229000000000000000e+03 3.476365037585704004e-02
5.049008341754812612e-04 1.874615414291964932e-04 2.681999999999999940e-01 2.690400000000000014e-01 2.235000000000000000e+03 2.242000000000000000e+03 5.292010906702796641e-02
1.333462906380200597e-04 -1.030764942623144456e-03 2.709599999999999786e-01 2.714400000000000146e-01 2.258000000000000000e+03 2.262000000000000000e+03 2.774691251384389656e-02
3.679062363622226384e-04 -1.038893956528232423e-03 2.769599999999999840e-01 2.787600000000000078e-01 2.308000000000000000e+03 2.323000000000000000e+03 2.182374756127027082e-01
9.516707297487353445e-04 -5.247492952492206070e-04 2.847600000000000131e-01 2.851199999999999846e-01 2.373000000000000000e+03 2.376000000000000000e+03 2.032331683298175054e-02
-1.327426164231287897e-03 1.029774180925225116e-03 2.863200000000000189e-01 2.870400000000000174e-01 2.386000000000000000e+03 2.392000000000000000e+03 4.529286720306279629e-02
