# w mse
3.000000000000000000e+00 8.518485740567588275e-04
5.000000000000000000e+00 2.979932071510458819e-03
9.000000000000000000e+00 1.025385770457264145e-02
1.700000000000000000e+01 3.623098246049559490e-02
3.300000000000000000e+01 1.244521059292873627e-01
6.500000000000000000e+01 3.626897658767994082e-01
1.290000000000000000e+02 8.578190212033856010e-01
2.570000000000000000e+02 2.304820980375561490e+00
5.130000000000000000e+02 5.897585990825788826e+00
1.025000000000000000e+03 1.233209897420392664e+01
2.049000000000000000e+03 2.018093494183144188e+01
4.097000000000000000e+03 2.571346713090821012e+01
8.193000000000000000e+03 2.876231466245301149e+01
