# w mse
3.000000000000000000e+00 5.380253705369530352e-04
5.000000000000000000e+00 1.370271372100779822e-03
9.000000000000000000e+00 2.666315016758505872e-03
1.700000000000000000e+01 4.336154160477358882e-03
3.300000000000000000e+01 8.945231062848890691e-03
6.500000000000000000e+01 2.291569931937022589e-02
1.290000000000000000e+02 6.587491746902623957e-02
2.570000000000000000e+02 2.164024551558174636e-01
5.130000000000000000e+02 7.083240856917526473e-01
1.025000000000000000e+03 1.999248425656959816e+00
2.049000000000000000e+03 3.900181457203566016e+00
4.097000000000000000e+03 6.294823754976386354e+00
8.193000000000000000e+03 9.891280936035728999e+00
