# w mse
3.000000000000000000e+00 3.486714184089019768e-04
5.000000000000000000e+00 1.340637286389589336e-03
9.000000000000000000e+00 4.952486219244335228e-03
1.700000000000000000e+01 1.740998493196397462e-02
3.300000000000000000e+01 6.140261803726861090e-02
6.500000000000000000e+01 2.240087671854084084e-01
1.290000000000000000e+02 8.098356713616636782e-01
2.570000000000000000e+02 2.854489015432704502e+00
5.130000000000000000e+02 8.782011142309952945e+00
1.025000000000000000e+03 1.850663609328482906e+01
2.049000000000000000e+03 2.635370770031252619e+01
