# w mse
3.000000000000000000e+00 1.357428517251531904e-03
5.000000000000000000e+00 5.398825429716567342e-03
9.000000000000000000e+00 2.130726370126267630e-02
1.700000000000000000e+01 8.261205990447034742e-02
3.300000000000000000e+01 3.128828503382127257e-01
6.500000000000000000e+01 1.121415220703553928e+00
1.290000000000000000e+02 3.707271708191725246e+00
2.570000000000000000e+02 1.194150345103700595e+01
5.130000000000000000e+02 3.254813143226166972e+01
1.025000000000000000e+03 5.367857361950709105e+01
2.049000000000000000e+03 6.363841058050634558e+01
