# w mse
3.000000000000000000e+00 3.067234752134971598e-02
5.000000000000000000e+00 7.921264692589630174e-02
9.000000000000000000e+00 1.999386132307879593e-01
1.700000000000000000e+01 4.449597037350995210e-01
3.300000000000000000e+01 9.264772642352778753e-01
6.500000000000000000e+01 1.858647242608324701e+00
1.290000000000000000e+02 3.598081234622663604e+00
2.570000000000000000e+02 6.636546407238295586e+00
5.130000000000000000e+02 1.104329379281273837e+01
1.025000000000000000e+03 1.674146586564730654e+01
2.049000000000000000e+03 2.242258765408444532e+01
4.097000000000000000e+03 2.435295977460803130e+01
