# w mse
3.000000000000000000e+00 1.354366370555723552e-03
5.000000000000000000e+00 5.380496168269023952e-03
9.000000000000000000e+00 2.120004075885351807e-02
1.700000000000000000e+01 8.205112868091182787e-02
3.300000000000000000e+01 3.108199510736871507e-01
6.500000000000000000e+01 1.120149913998773172e+00
1.290000000000000000e+02 3.735352512434219729e+00
2.570000000000000000e+02 1.203637757113970430e+01
5.130000000000000000e+02 3.241992528589106826e+01
1.025000000000000000e+03 5.298907075040963832e+01
2.049000000000000000e+03 6.252612389555422823e+01
