# w mse
3.000000000000000000e+00 5.537236558914446693e-04
5.000000000000000000e+00 1.399546846842418665e-03
9.000000000000000000e+00 2.667535778932807970e-03
1.700000000000000000e+01 4.171465455998579243e-03
3.300000000000000000e+01 8.553675668271679480e-03
6.500000000000000000e+01 2.257693488999049092e-02
1.290000000000000000e+02 6.760030459557311855e-02
2.570000000000000000e+02 2.232579209610151272e-01
5.130000000000000000e+02 6.964535473541079158e-01
1.025000000000000000e+03 1.855864044495758813e+00
2.049000000000000000e+03 3.811869058896258711e+00
4.097000000000000000e+03 5.945860194192914783e+00
8.193000000000000000e+03 9.479612297947072719e+00
