# w mse
3.000000000000000000e+00 9.746255362042403544e-03
5.000000000000000000e+00 8.159893984990819471e-03
9.000000000000000000e+00 1.041930407956375045e-02
1.700000000000000000e+01 2.111619505178128492e-02
3.300000000000000000e+01 5.075540759793666784e-02
6.500000000000000000e+01 1.189579455458149859e-01
1.290000000000000000e+02 2.645168045252364597e-01
2.570000000000000000e+02 5.654959881885336381e-01
5.130000000000000000e+02 1.149289108694335315e+00
1.025000000000000000e+03 2.012326802945842541e+00
2.049000000000000000e+03 2.730887128466891856e+00
4.097000000000000000e+03 3.117900444920106651e+00
8.193000000000000000e+03 3.671415127840219839e+00
1.638500000000000000e+04 4.636049380752761628e+00
