# drho_hcp drho_bcc ei ef ti tf avalancheSize
5.062174078119596743e-03 -3.890082642882930486e-03 2.037599999999999967e-01 2.090400000000000036e-01 1.698000000000000000e+03 1.742000000000000000e+03 5.855533706114648268e-02
-4.418238311881594882e-03 -1.004480949902131215e-02 2.314799999999999913e-01 2.482800000000000007e-01 1.929000000000000000e+03 2.069000000000000000e+03 4.217010841221724426e-01
-7.607805029593350810e-03 -2.795390534743091848e-03 2.733599999999999919e-01 2.810400000000000120e-01 2.278000000000000000e+03 2.342000000000000000e+03 1.022121745478753729e-01
-3.063022449968855199e-02 -4.291677178343888954e-03 3.591599999999999793e-01 3.808799999999999963e-01 2.993000000000000000e+03 3.174000000000000000e+03 5.010812655439343954e-01
-9.545352245112326273e-03 -2.665133358618732018e-03 3.987600000000000033e-01 4.174800000000000177e-01 3.323000000000000000e+03 3.479000000000000000e+03 2.380459416739703349e-01
-5.246462737517276764e-03 -1.100133679301507073e-04 4.297199999999999909e-01 4.455600000000000116e-01 3.581000000000000000e+03 3.713000000000000000e+03 2.887490639741263632e-01
-6.189333832054444429e-03 -1.869414872999186628e-03 4.795200000000000018e-01 4.972799999999999998e-01 3.996000000000000000e+03 4.144000000000000000e+03 3.519102003730557038e-01
-4.271041407406528378e-03 -5.767278331632041954e-04 5.490000000000000435e-01 5.569199999999999706e-01 4.575000000000000000e+03 4.641000000000000000e+03 9.548015557516593976e-02
-5.335505551329333684e-05 -1.094792128242261242e-04 5.841600000000000126e-01 5.849999999999999645e-01 4.868000000000000000e+03 4.875000000000000000e+03 8.113722176432682995e-03
-2.160940432474944828e-03 -2.468938872652870486e-04 6.103199999999999736e-01 6.158400000000000540e-01 5.086000000000000000e+03 5.132000000000000000e+03 6.771162542430610165e-02
-9.806150249573875044e-04 -2.024284735853143502e-04 6.273600000000000287e-01 6.374400000000000066e-01 5.228000000000000000e+03 5.312000000000000000e+03 2.020443730897057977e-01
-5.981118645763672248e-04 -1.092320302518601238e-03 6.494400000000000173e-01 6.560399999999999565e-01 5.412000000000000000e+03 5.467000000000000000e+03 6.966549386487064233e-02
-7.080077093064574001e-04 4.920457820389856352e-05 7.561200000000000143e-01 7.670400000000000551e-01 6.301000000000000000e+03 6.392000000000000000e+03 2.044811782957742241e-01
