# w mse
3.000000000000000000e+00 8.084340512039378535e-03
5.000000000000000000e+00 7.417444140257688744e-03
9.000000000000000000e+00 1.580657960481196556e-02
1.700000000000000000e+01 4.004220327191835432e-02
3.300000000000000000e+01 1.038445727623898557e-01
6.500000000000000000e+01 2.668353063628970401e-01
1.290000000000000000e+02 6.822929666665840109e-01
2.570000000000000000e+02 1.632748220196158950e+00
5.130000000000000000e+02 3.258585308562238048e+00
1.025000000000000000e+03 5.205475665107425876e+00
2.049000000000000000e+03 6.646518326085746331e+00
4.097000000000000000e+03 8.289695607167175240e+00
