# w mse
3.000000000000000000e+00 5.473726753656735049e-04
5.000000000000000000e+00 1.405083690608068458e-03
9.000000000000000000e+00 2.761984009748611954e-03
1.700000000000000000e+01 4.587867303229986940e-03
3.300000000000000000e+01 9.573663234915272616e-03
6.500000000000000000e+01 2.419558840635973804e-02
1.290000000000000000e+02 6.984337614833112384e-02
2.570000000000000000e+02 2.332809803717282859e-01
5.130000000000000000e+02 7.307974055833748039e-01
1.025000000000000000e+03 1.924982057764751175e+00
2.049000000000000000e+03 3.869239614349797129e+00
4.097000000000000000e+03 5.905899713524052963e+00
8.193000000000000000e+03 9.481203332246019855e+00
