# w mse
3.000000000000000000e+00 3.605958556577405294e-04
5.000000000000000000e+00 1.381646552672382297e-03
9.000000000000000000e+00 5.090244591490760730e-03
1.700000000000000000e+01 1.779381855270510682e-02
3.300000000000000000e+01 6.218532208495618219e-02
6.500000000000000000e+01 2.253548810050885476e-01
1.290000000000000000e+02 8.148214812873841861e-01
2.570000000000000000e+02 2.873379356593637191e+00
5.130000000000000000e+02 8.818536624891510911e+00
1.025000000000000000e+03 1.822519365749539588e+01
2.049000000000000000e+03 2.636384534063350316e+01
