# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.788564289054263247e-03
9.000000000000000000e+00 2.476729783859244437e-03
1.700000000000000000e+01 2.869254004615403014e-03
3.300000000000000000e+01 3.245229503189458065e-03
6.500000000000000000e+01 3.868174924742328984e-03
1.290000000000000000e+02 5.229661349308052133e-03
2.570000000000000000e+02 8.512552001904996613e-03
5.130000000000000000e+02 1.751250488405883474e-02
1.025000000000000000e+03 4.086479835229556157e-02
2.049000000000000000e+03 8.257935081337840211e-02
4.097000000000000000e+03 1.873124628459498231e-01
8.193000000000000000e+03 5.929062729795047115e-01
1.638500000000000000e+04 1.430910110320926298e+00
3.276900000000000000e+04 1.790256088383611388e+00
