# theta phi size
-1.059647678410550213e+02 1.746109915306532514e+02 2.000000000000000000e+00
7.403523215894500709e+01 5.389008469346727281e+00 2.000000000000000000e+00
1.303964045563225795e+02 1.339778000299244525e+02 3.000000000000000000e+00
-5.489691683790314158e+01 1.819823571249997496e+00 3.000000000000000000e+00
-4.217795032774278496e+01 6.222068705762080754e+01 2.000000000000000000e+00
9.013734203358275465e+01 1.742421846158628398e+02 3.000000000000000000e+00
1.325196487479251459e+02 1.163095414882676266e+02 2.000000000000000000e+00
5.154321173105913800e+01 1.760254194848176894e+02 3.000000000000000000e+00
-4.960359544367744178e+01 4.602219997007554042e+01 1.400000000000000000e+01
1.251030831620968655e+02 1.781801764287500021e+02 2.000000000000000000e+00
1.378220496722572364e+02 1.177793129423792067e+02 4.000000000000000000e+00
-8.986265796641725956e+01 5.757815384137166426e+00 6.000000000000000000e+00
-4.748035125207483986e+01 6.369045851173238049e+01 6.000000000000000000e+00
-1.284567882689408975e+02 3.974580515182322138e+00 3.000000000000000000e+00
-3.701277325239083638e+01 1.844185203544946461e+01 5.000000000000000000e+00
1.417868189168828224e+02 1.296207822346567013e+02 2.000000000000000000e+00
1.846297380903116209e-02 9.001222653147587494e+01 2.000000000000000000e+00
1.319672020426899621e+02 5.994232209476722062e+01 2.000000000000000000e+00
6.142856716752417867e+01 9.567234985262966518e+01 4.000000000000000000e+00
1.314907265912898708e+02 8.363169606169254422e+00 3.000000000000000000e+00
-3.702871451063742114e+01 1.844261373522058278e+01 5.000000000000000000e+00
-2.068850461106390171e+01 1.033950503217694177e+02 1.700000000000000000e+01
-8.910999346857627756e+01 1.302492080548655622e+02 2.000000000000000000e+00
4.019610287279892447e+00 4.945291931860705859e+01 4.500000000000000000e+01
6.058144650862721647e+01 6.814689417685269746e+01 1.900000000000000000e+01
1.323121463460931579e+02 1.232638975426954460e+02 1.020000000000000000e+02
1.455139305864163362e+02 6.359219509244859125e+01 4.500000000000000000e+01
4.597403409824996601e+01 5.993082319272744485e+01 3.900000000000000000e+01
1.401603659267629780e+02 1.130624267197265311e+02 2.000000000000000000e+00
-1.058566400446349576e+02 1.772223580042639810e+02 4.000000000000000000e+00
1.429872267476091849e+02 1.615581479645505283e+02 2.000000000000000000e+00
-3.821318108311719186e+01 5.037921776534327023e+01 4.500000000000000000e+01
-1.799815370261909777e+02 8.998777346852412506e+01 1.400000000000000000e+01
-4.803279795731003787e+01 1.200576779052328078e+02 3.700000000000000000e+01
-1.185714328324758355e+02 8.432765014737033482e+01 1.600000000000000000e+01
-4.850927340871015758e+01 1.716368303938307349e+02 3.100000000000000000e+01
