# theta phi size
-8.550753338366065748e+01 9.359593600073891650e+01 4.000000000000000000e+00
9.449246661633934252e+01 8.640406399926109771e+01 2.000000000000000000e+00
-6.823959367823775324e+00 8.901028081554824212e+01 3.000000000000000000e+00
1.248504940112941881e+02 1.178804691024445788e+02 4.000000000000000000e+00
-1.256953645981390650e+02 9.054033598389747794e+01 2.000000000000000000e+00
-3.334256460847920067e+01 1.308592503807426795e+02 8.000000000000000000e+00
-7.848994407929423289e+01 6.172350301161110764e+01 2.000000000000000000e+00
8.905160712770465281e+00 9.130641585536008620e+01 2.000000000000000000e+00
-7.651444474531768947e+01 1.339886269549092068e+00 3.000000000000000000e+00
1.731760406321762389e+02 9.098971918445175788e+01 2.000000000000000000e+00
-5.514950598870581189e+01 6.211953089755542123e+01 4.000000000000000000e+00
5.430463540186094207e+01 8.945966401610252206e+01 1.300000000000000000e+01
1.466574353915208064e+02 4.914074961925734897e+01 3.000000000000000000e+00
1.015100559207057671e+02 1.182764969883888995e+02 3.000000000000000000e+00
-1.710948392872295756e+02 8.869358414463992801e+01 3.000000000000000000e+00
1.034855552546823105e+02 1.786601137304509166e+02 2.000000000000000000e+00
1.100345122521937498e+02 9.151552295594335362e+01 2.000000000000000000e+00
1.797894364896010302e+02 9.002062083347091459e+01 2.000000000000000000e+00
-5.146976403642506881e+01 6.110981788315113050e+01 1.400000000000000000e+01
-8.664084731018935770e+01 1.931885063388039114e+01 5.000000000000000000e+00
1.128853830671630476e+01 9.877182670699259859e+01 6.000000000000000000e+00
4.918402108882236234e+01 6.123995137263941047e+01 2.000000000000000000e+00
-1.355034359893383566e+02 1.371431802025747437e+01 3.000000000000000000e+00
1.096180383570738144e+02 1.910381150085221025e+00 2.000000000000000000e+00
-7.380075400096221472e+01 1.740612322702402537e+02 2.000000000000000000e+00
-1.056548172622726725e+02 1.716112114599590370e+02 4.000000000000000000e+00
2.703098480922259483e+01 1.227888715043675347e+02 2.000000000000000000e+00
9.102590497822468762e+00 6.896202470777603821e+01 7.000000000000000000e+00
3.656191357487508498e+01 1.649526140416918167e+02 2.000000000000000000e+00
1.765255284432848555e+02 1.285177617380041397e+02 2.000000000000000000e+00
4.802956634857128648e+01 9.365355129520125388e+01 2.000000000000000000e+00
-6.996548774780625024e+01 8.848447704405667480e+01 5.000000000000000000e+00
-2.105635103989526302e-01 8.997937916652908541e+01 2.000000000000000000e+00
1.285302359635749383e+02 1.188901821168488624e+02 2.000000000000000000e+00
9.335915268981064230e+01 1.606811493661196266e+02 3.000000000000000000e+00
-1.687114616932837237e+02 8.122817329300741562e+01 4.000000000000000000e+00
-1.308159789111776661e+02 1.187600486273606037e+02 1.000000000000000000e+01
4.449656401066164335e+01 1.662856819797425203e+02 3.000000000000000000e+00
-7.038196164292618562e+01 1.780896188499147854e+02 3.000000000000000000e+00
1.061992459990377995e+02 5.938767729759756087e+00 5.000000000000000000e+00
