# w mse
3.000000000000000000e+00 1.372624892742386549e-03
5.000000000000000000e+00 5.459999588318420125e-03
9.000000000000000000e+00 2.155942533800641811e-02
1.700000000000000000e+01 8.366464439553984722e-02
3.300000000000000000e+01 3.163201444410326801e-01
6.500000000000000000e+01 1.130216890637586458e+00
1.290000000000000000e+02 3.707218808521978826e+00
2.570000000000000000e+02 1.177479114887180955e+01
5.130000000000000000e+02 3.177678630123178394e+01
1.025000000000000000e+03 5.248463037263267239e+01
2.049000000000000000e+03 6.346757308816221865e+01
