# w mse
3.000000000000000000e+00 2.853051715271975527e-02
5.000000000000000000e+00 6.902736952888349764e-02
9.000000000000000000e+00 1.620308113655336835e-01
1.700000000000000000e+01 3.607436583907238647e-01
3.300000000000000000e+01 7.760768588720209360e-01
6.500000000000000000e+01 1.590307839084316388e+00
1.290000000000000000e+02 3.186579919697373864e+00
2.570000000000000000e+02 6.267833874628065516e+00
5.130000000000000000e+02 1.094806042930924939e+01
1.025000000000000000e+03 1.601873286180070011e+01
2.049000000000000000e+03 2.390447663683733737e+01
4.097000000000000000e+03 3.099268215805689408e+01
