# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 2.298244659373255337e-04 6.217248937900876626e-15 5.861977570020826533e-14
2.000000000000000000e+00 2.620964780900922201e-04 -6.517438455588830948e-08 -3.953827597769077329e-06
4.000000000000000000e+00 5.212913907301426923e-05 -1.074986579752135185e-07 -6.521448625562697998e-06
6.000000000000000000e+00 1.796327466731826379e-04 -1.292908495820199732e-07 -7.843468537771514093e-06
8.000000000000000000e+00 1.653556644167333606e-04 -1.336461903367336390e-07 -8.107693258097015132e-06
1.000000000000000000e+01 2.115228467951475234e-04 -1.241913978322628509e-07 -7.534114956797566265e-06
1.200000000000000000e+01 1.095261696244189840e-04 -1.048068178910455117e-07 -6.358146423579569273e-06
1.400000000000000000e+01 2.530170913681053222e-04 -7.935591272989483969e-08 -4.814154371146628364e-06
1.600000000000000000e+01 2.061157501328428733e-04 -5.143565706688946193e-08 -3.120363313513507819e-06
1.800000000000000000e+01 2.537638999713249513e-04 -2.416118616288542853e-08 -1.465749232210100672e-06
2.000000000000000000e+01 1.410753969221554627e-04 5.238920408601188683e-12 3.143441063002683222e-10
2.200000000000000000e+01 1.889187659335988222e-04 1.936113158684804603e-08 1.174546245152896518e-06
2.400000000000000000e+01 1.854073090176969110e-04 3.299081163810058115e-08 2.001393536232853876e-06
2.600000000000000000e+01 4.925774422430613010e-05 4.070857029248031722e-08 2.469600199006549701e-06
2.800000000000000000e+01 4.304493779290008773e-05 4.293480526662563079e-08 2.604653259297151635e-06
3.000000000000000000e+01 3.001316759684803312e-05 4.053164248674079317e-08 2.458866601884324155e-06
3.200000000000000000e+01 1.796370685165115440e-04 3.463196329711593080e-08 2.100956800532571833e-06
3.400000000000000000e+01 1.605098214876067575e-04 2.648004193694930564e-08 1.606422253885853024e-06
3.600000000000000000e+01 1.885110273509185523e-04 1.729780163550742600e-08 1.049373775430240130e-06
3.800000000000000000e+01 1.030663076027149658e-04 8.176082699762332595e-09 4.960058532788025332e-07
4.000000000000000000e+01 1.270266300933964310e-04 -3.556044347874376399e-12 -2.138289545428051497e-10
4.200000000000000000e+01 1.813646275730237609e-04 -6.617806969089201630e-09 -4.014746544100944448e-07
4.400000000000000000e+01 1.878742101618945982e-04 -1.131696802936232871e-08 -6.865515338461136707e-07
4.600000000000000000e+01 2.670066425110827202e-04 -1.400807114748658933e-08 -8.498072379126142550e-07
4.800000000000000000e+01 2.806252326794452141e-04 -1.481355749177737380e-08 -8.986756032669518390e-07
5.000000000000000000e+01 2.354165272148277949e-04 -1.401597549133271059e-08 -8.502822002043330940e-07
5.200000000000000000e+01 1.554066494918885169e-04 -1.199767551973707214e-08 -7.278448315162222571e-07
5.400000000000000000e+01 2.852149142622429495e-04 -9.186507110570119039e-09 -5.573010923853871645e-07
5.600000000000000000e+01 2.176023072834403459e-04 -6.006695807414530464e-09 -3.643989554547033549e-07
5.800000000000000000e+01 2.021253701269530058e-04 -2.840544022220115039e-09 -1.723195026670509833e-07
6.000000000000000000e+01 9.622234744851177607e-05 1.831423901421658229e-12 1.114095482535049086e-10
6.200000000000000000e+01 1.208912681004872640e-04 2.300244661412875757e-09 1.395460280662064179e-07
6.400000000000000000e+01 1.952136986564045017e-04 3.931273528934298156e-09 2.384971260482871003e-07
6.600000000000000000e+01 2.186936337781586991e-04 4.862806823879850526e-09 2.950042699012556113e-07
6.800000000000000000e+01 9.922511634301691211e-05 5.138499625800818649e-09 3.117267102226151110e-07
7.000000000000000000e+01 3.131197912968975219e-04 4.858112800931735364e-09 2.947182267121206678e-07
7.200000000000000000e+01 1.876257217307388328e-04 4.155876531797275675e-09 2.521214597095422505e-07
7.400000000000000000e+01 1.506285266735002577e-04 3.180993024542999592e-09 1.929672972522666896e-07
7.600000000000000000e+01 6.885396110249556237e-05 2.079534766608048812e-09 1.261591719980970083e-07
7.800000000000000000e+01 1.955873205151700649e-04 9.835887659903619351e-10 5.966835203707887558e-08
8.000000000000000000e+01 2.244360405924193495e-04 -8.169021015191901824e-13 -5.166178596027748426e-11
8.200000000000000000e+01 1.680990992425253350e-04 -7.981673100232455909e-10 -4.842202727672884066e-08
8.400000000000000000e+01 1.801497331385352313e-04 -1.365719093371353665e-09 -8.285278596531497897e-08
8.600000000000000000e+01 2.663073063078639710e-04 -1.691667028680399198e-09 -1.026248686031294710e-07
8.800000000000000000e+01 1.513197934827426386e-04 -1.790083192787506050e-09 -1.085967298308787576e-07
9.000000000000000000e+01 1.355786500963898286e-04 -1.694634432780617317e-09 -1.028051030971255386e-07
9.200000000000000000e+01 2.325172483987943822e-04 -1.451161413257295862e-09 -8.803506545973505126e-08
9.400000000000000000e+01 5.459226962351536316e-05 -1.111315262036782769e-09 -6.741804092769143608e-08
9.600000000000000000e+01 1.614811401228237117e-04 -7.265394952327142164e-10 -4.407747233869940828e-08
9.800000000000000000e+01 1.489127421234514095e-04 -3.433389128559838355e-10 -2.083249661666286556e-08
1.000000000000000000e+02 2.471152266654459695e-04 3.532729664357248112e-13 2.249933572784357239e-11
1.020000000000000000e+02 1.778836199870731730e-04 2.779421137688586896e-10 1.686401596145969961e-08
1.040000000000000000e+02 2.648458455633394965e-04 4.744780124354974760e-10 2.878761939939522563e-08
1.060000000000000000e+02 3.321804806211822378e-04 5.863476371104070495e-10 3.556855254771562613e-08
1.080000000000000000e+02 1.444011270294457208e-04 6.188580758959005834e-10 3.754520605525613064e-08
1.100000000000000000e+02 1.083713779371315786e-04 5.845761652523151497e-10 3.546455040748242027e-08
1.120000000000000000e+02 2.180130799321654614e-04 4.997242619708686107e-10 3.031907525041788176e-08
1.140000000000000000e+02 2.268964781747566037e-04 3.824038863342593686e-10 2.319858438681876578e-08
1.160000000000000000e+02 6.614823111051031795e-05 2.501161500134685411e-10 1.516917969013320544e-08
1.180000000000000000e+02 2.976371462235106319e-04 1.182516307096648234e-10 7.177751726317183056e-09
1.200000000000000000e+02 1.779834423075851366e-04 -1.842970220877759857e-13 -9.272582701669307426e-12
1.220000000000000000e+02 1.355622681297715196e-04 -9.642864284842289635e-11 -5.846771955475560389e-09
1.240000000000000000e+02 1.989909159249942869e-04 -1.651629943921761878e-10 -1.002159777385713824e-08
1.260000000000000000e+02 2.471958916355990882e-04 -2.049964642480972543e-10 -1.243800618055956875e-08
1.280000000000000000e+02 2.797573956595340514e-04 -2.173345947653615440e-10 -1.318799824900906970e-08
1.300000000000000000e+02 2.204456248499509635e-04 -2.061630866023733688e-10 -1.250564274357657268e-08
1.320000000000000000e+02 3.593693723883354535e-04 -1.768247770428388321e-10 -1.072124788947803609e-08
1.340000000000000000e+02 2.751678949105057156e-04 -1.353823719796309888e-10 -8.213453028815820289e-09
1.360000000000000000e+02 2.118912902842762930e-04 -8.848255461657572596e-11 -5.366590727362563484e-09
1.380000000000000000e+02 1.983394339006988583e-04 -4.164490974289947189e-11 -2.531935550109665201e-09
1.400000000000000000e+02 9.751583988883497089e-05 2.486899575160350651e-14 3.785416424761933740e-12
1.420000000000000000e+02 2.993873199281715455e-04 3.363243017417971714e-11 2.039181268287393323e-09
1.440000000000000000e+02 3.397832555287333411e-04 5.710520945001462678e-11 3.465494557985948632e-09
1.460000000000000000e+02 1.767023463804910655e-04 7.024825166013215494e-11 4.262517450115410611e-09
1.480000000000000000e+02 1.732148177787662391e-04 7.379030719789625437e-11 4.479568715964887815e-09
1.500000000000000000e+02 3.645963565756197428e-04 6.945133357305621757e-11 4.215683802044623008e-09
1.520000000000000000e+02 2.981258699446005106e-04 5.912759171167181194e-11 3.595046038640248298e-09
1.540000000000000000e+02 2.586218134710497468e-04 4.527578312263358384e-11 2.748125282892033283e-09
1.560000000000000000e+02 2.201268755185094295e-04 2.969668955188353721e-11 1.799286053483228898e-09
1.580000000000000000e+02 2.072957335199614864e-04 1.416267103593327192e-11 8.542695439928138512e-10
1.600000000000000000e+02 3.022636994482715347e-04 0.000000000000000000e+00 -1.326938559031987097e-12
1.620000000000000000e+02 1.659137986343098975e-04 -1.160560536561661138e-11 -7.059401951892141369e-10
1.640000000000000000e+02 2.619255383402383647e-04 -2.009703514715965866e-11 -1.220627154907560907e-09
1.660000000000000000e+02 1.307690906965312122e-04 -2.520206265899105347e-11 -1.528803750261431560e-09
1.680000000000000000e+02 6.639148641413017415e-05 -2.689493072693949216e-11 -1.635234170294097567e-09
1.700000000000000000e+02 1.016776748390367524e-04 -2.561573175796638679e-11 -1.561861751042670221e-09
1.720000000000000000e+02 -6.201219330211060754e-06 -2.217070971255452605e-11 -1.345002331731848244e-09
1.740000000000000000e+02 1.037375186671383315e-04 -1.693112317013856227e-11 -1.031567720133352850e-09
1.760000000000000000e+02 1.944139689783602742e-04 -1.104294433673658204e-11 -6.720828338302453631e-10
1.780000000000000000e+02 1.642367685138479416e-04 -5.139666470199699688e-12 -3.144631222085081390e-10
1.800000000000000000e+02 1.392625440632001138e-04 1.341149413747189101e-13 4.796163466380676255e-13
1.820000000000000000e+02 2.907111780429474934e-04 4.047429058573470684e-12 2.463504955585449352e-10
1.840000000000000000e+02 2.373668764167110451e-04 6.797007401360133372e-12 4.104343531707854709e-10
1.860000000000000000e+02 2.484629145517343318e-04 8.152589714427449508e-12 4.934701536285501788e-10
1.880000000000000000e+02 1.345467778081348847e-04 8.425482533880312985e-12 5.074465292409513495e-10
1.900000000000000000e+02 1.223446242925221167e-04 7.730038831255114928e-12 4.687361609967410914e-10
1.920000000000000000e+02 2.259700339702873373e-04 6.582512313002553128e-12 3.950777482941703056e-10
1.940000000000000000e+02 1.575512180955855601e-04 4.994005209368879150e-12 3.012345928254944738e-10
