# w mse
3.000000000000000000e+00 5.848053025650249911e-04
5.000000000000000000e+00 1.511406623707840444e-03
9.000000000000000000e+00 2.875909206111307553e-03
1.700000000000000000e+01 4.278674552968353070e-03
3.300000000000000000e+01 8.143684395203255530e-03
6.500000000000000000e+01 2.037959167029923524e-02
1.290000000000000000e+02 6.006393943587001738e-02
2.570000000000000000e+02 2.022265922791159631e-01
5.130000000000000000e+02 6.537294943645649559e-01
1.025000000000000000e+03 1.953943964402467204e+00
2.049000000000000000e+03 4.503091462662417221e+00
4.097000000000000000e+03 7.085630208245699890e+00
8.193000000000000000e+03 9.684685530429172573e+00
