# w mse
3.000000000000000000e+00 7.187649096751961425e-03
5.000000000000000000e+00 2.105304296895717589e-02
9.000000000000000000e+00 6.767756670189362112e-02
1.700000000000000000e+01 1.932227190941219197e-01
3.300000000000000000e+01 5.151789102646332497e-01
6.500000000000000000e+01 1.449409978601016169e+00
1.290000000000000000e+02 3.697540950212632627e+00
2.570000000000000000e+02 8.141469598293298304e+00
5.130000000000000000e+02 1.694235651092042971e+01
1.025000000000000000e+03 3.102670853757935276e+01
2.049000000000000000e+03 3.792965309643618355e+01
4.097000000000000000e+03 3.476779481093117852e+01
8.193000000000000000e+03 3.798765157215633081e+01
