# rg size
3.313779847956752622e+00 1.500000000000000000e+01
1.053996953391498570e+00 3.000000000000000000e+00
1.922458348456621557e+00 1.200000000000000000e+01
2.235264689161800433e+00 1.100000000000000000e+01
8.117572049778377652e-01 2.000000000000000000e+00
1.106247222791265639e+00 3.000000000000000000e+00
6.991974987203123382e-01 2.000000000000000000e+00
6.907303895153444895e-01 2.000000000000000000e+00
1.922650536733934823e+00 1.200000000000000000e+01
3.313811450936238412e+00 1.500000000000000000e+01
7.134487302305431156e-01 2.000000000000000000e+00
7.514704298907409763e-01 2.000000000000000000e+00
7.538513830104411895e-01 2.000000000000000000e+00
7.385870728403917118e-01 2.000000000000000000e+00
2.235049142257023558e+00 1.100000000000000000e+01
2.236515222763891142e+00 2.200000000000000000e+01
2.775874154293489049e+00 2.000000000000000000e+01
2.087997819270000832e+00 2.100000000000000000e+01
3.487335860163171652e+00 3.600000000000000000e+01
1.214946433352483979e+00 4.000000000000000000e+00
3.188162361087305108e+00 2.200000000000000000e+01
2.001836741331568525e+00 9.000000000000000000e+00
4.815517052970188949e+00 5.200000000000000000e+01
3.122374345241984539e+00 3.200000000000000000e+01
1.070250584652207904e+00 3.000000000000000000e+00
3.402318866109858231e+00 3.700000000000000000e+01
2.236472998183190786e+00 2.200000000000000000e+01
2.775895422444886407e+00 2.000000000000000000e+01
2.097125246816365696e+00 1.400000000000000000e+01
2.760849064485345838e+00 2.200000000000000000e+01
3.642264641704924699e+00 4.100000000000000000e+01
2.761073348980545461e+00 2.200000000000000000e+01
3.891581562577651088e+00 6.900000000000000000e+01
2.056712496835014559e+00 1.400000000000000000e+01
4.057729688450349315e+00 5.200000000000000000e+01
1.030011215253691104e+00 3.000000000000000000e+00
1.159723617495953318e+00 3.000000000000000000e+00
1.515245556990493458e+00 6.000000000000000000e+00
1.190493131700227636e+00 4.000000000000000000e+00
2.251789428811084015e+00 1.500000000000000000e+01
2.681326463623992407e+00 1.900000000000000000e+01
2.236478244962754491e+00 2.200000000000000000e+01
2.775598689753238979e+00 2.000000000000000000e+01
2.337113754368962404e+00 3.200000000000000000e+01
2.760804330349412528e+00 2.200000000000000000e+01
8.482413534506377806e-01 3.000000000000000000e+00
1.328756215309258026e+00 4.000000000000000000e+00
2.716781833437957872e+00 2.800000000000000000e+01
7.540429512524471356e-01 2.000000000000000000e+00
2.087856063110253846e+00 2.100000000000000000e+01
1.408764108735427456e+00 6.000000000000000000e+00
2.337159065447974804e+00 3.200000000000000000e+01
3.121216470673099597e+00 3.000000000000000000e+01
3.487365885935198584e+00 3.600000000000000000e+01
8.470024825098155796e-01 3.000000000000000000e+00
2.138667260495980660e+00 1.300000000000000000e+01
2.788136524895740820e+00 5.000000000000000000e+01
2.916526855999447942e+00 5.900000000000000000e+01
1.214102808857355997e+00 4.000000000000000000e+00
3.622034387084137830e+00 2.700000000000000000e+01
7.394028450941959596e-01 2.000000000000000000e+00
2.550037044181070023e+00 1.600000000000000000e+01
2.699554902663002132e+00 1.700000000000000000e+01
1.021672443594407564e+00 3.000000000000000000e+00
7.336962315337076657e-01 2.000000000000000000e+00
2.781222958693423841e+00 1.800000000000000000e+01
1.075209460048501375e+00 3.000000000000000000e+00
7.572868445865871267e-01 2.000000000000000000e+00
3.188131631764416163e+00 2.200000000000000000e+01
7.093493802070343079e-01 2.000000000000000000e+00
3.642378493719697463e+00 4.100000000000000000e+01
4.474866173728258012e+00 5.900000000000000000e+01
1.662656374169550810e+00 7.000000000000000000e+00
7.169209760033922185e-01 2.000000000000000000e+00
2.761028618478465813e+00 2.200000000000000000e+01
1.630854524992978449e+00 8.000000000000000000e+00
2.410860198717954983e+00 1.400000000000000000e+01
7.131690507283739988e-01 2.000000000000000000e+00
3.891449207374575003e+00 6.900000000000000000e+01
9.998785521045766567e-01 4.000000000000000000e+00
2.056495075402991812e+00 1.400000000000000000e+01
4.057818020984494289e+00 5.200000000000000000e+01
5.091486230289689274e+00 7.300000000000000000e+01
6.952279581787313978e-01 2.000000000000000000e+00
4.097656495462790538e+00 5.100000000000000000e+01
1.029491812800467310e+00 3.000000000000000000e+00
8.483406665914068334e-01 3.000000000000000000e+00
