# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.584549071725199331e-03
9.000000000000000000e+00 4.815468556392029503e-03
1.700000000000000000e+01 1.240809319428222944e-02
3.300000000000000000e+01 3.144406783404923161e-02
6.500000000000000000e+01 7.506513881681915745e-02
1.290000000000000000e+02 1.662427433671226085e-01
2.570000000000000000e+02 3.685902822380827115e-01
5.130000000000000000e+02 7.949593556353619084e-01
1.025000000000000000e+03 1.568205880060432600e+00
2.049000000000000000e+03 3.052495439717647141e+00
4.097000000000000000e+03 6.794824543807474804e+00
8.193000000000000000e+03 1.069526251137154738e+01
