# size duration
3.200000000000000000e+01 5.817092622114126144e-01
2.900000000000000000e+01 5.488189610722260525e-01
4.300000000000000000e+01 3.927619259528541740e+00
3.900000000000000000e+01 1.738516945535091285e+00
3.750000000000000000e+01 1.310383012891890075e+00
3.600000000000000000e+01 8.175736554461738859e-01
3.550000000000000000e+01 7.524975499736845652e-01
2.300000000000000000e+01 2.108384385896322488e-01
5.850000000000000000e+01 5.680725073272845371e-01
3.850000000000000000e+01 1.434960882925024883e+00
2.500000000000000000e+01 3.519492284376855018e-01
3.950000000000000000e+01 2.517193489826260233e+00
6.100000000000000000e+01 2.728052951832199646e+00
5.600000000000000000e+01 3.015168504254533310e+00
2.300000000000000000e+01 1.800139937222344777e-01
8.500000000000000000e+00 4.168303043017118625e-02
6.500000000000000000e+00 3.213202881492316365e-02
3.650000000000000000e+01 6.178596466117156627e-01
3.950000000000000000e+01 4.036351760187197879e-01
1.500000000000000000e+01 7.892688620235199792e-02
2.550000000000000000e+01 1.924743345133033134e-01
2.950000000000000000e+01 2.743366854256745757e-01
5.800000000000000000e+01 9.315665720524911597e-01
1.550000000000000000e+01 8.545690823843443695e-02
5.400000000000000000e+01 1.210672421818332678e+00
1.150000000000000000e+01 6.460834721613273324e-02
1.800000000000000000e+01 1.212394928642361869e-01
5.350000000000000000e+01 1.059010306252931688e+00
1.325000000000000000e+02 2.491369978721937439e+00
3.000000000000000000e+00 1.401330478770979049e-02
2.650000000000000000e+01 2.300702768604785398e-01
6.300000000000000000e+01 1.229283464353688737e+00
1.050000000000000000e+01 5.322156021681623272e-02
4.750000000000000000e+01 5.127363331459877660e-01
3.650000000000000000e+01 5.287121083642924990e-01
5.050000000000000000e+01 7.061718266476944006e-01
1.700000000000000000e+01 9.881212263103744675e-02
1.550000000000000000e+01 8.565398152241998631e-02
5.500000000000000000e+01 5.021354990777264771e-01
4.800000000000000000e+01 8.001867769216539639e-01
8.000000000000000000e+00 4.032837745951867170e-02
5.000000000000000000e+00 2.358165847971172013e-02
3.150000000000000000e+01 3.475891743499797126e-01
