# w mse
3.000000000000000000e+00 3.507591582281102140e-04
5.000000000000000000e+00 1.349400700937017361e-03
9.000000000000000000e+00 4.981845213810981443e-03
1.700000000000000000e+01 1.751038035848567070e-02
3.300000000000000000e+01 6.140504758182146333e-02
6.500000000000000000e+01 2.226889710836730263e-01
1.290000000000000000e+02 8.087427093934707045e-01
2.570000000000000000e+02 2.862901212527946271e+00
5.130000000000000000e+02 8.848404709195397899e+00
1.025000000000000000e+03 1.854088627804100753e+01
2.049000000000000000e+03 2.652591573601362285e+01
