# w mse
3.000000000000000000e+00 3.398679293486368391e-03
5.000000000000000000e+00 4.160286533242801496e-03
9.000000000000000000e+00 7.298746795391628482e-03
1.700000000000000000e+01 1.500185040287828689e-02
3.300000000000000000e+01 4.331307408271999060e-02
6.500000000000000000e+01 1.291771968983158603e-01
1.290000000000000000e+02 3.708676854136006562e-01
2.570000000000000000e+02 9.755314396904261054e-01
5.130000000000000000e+02 2.295993705992848799e+00
1.025000000000000000e+03 3.914363873532698435e+00
2.049000000000000000e+03 4.478594221571779777e+00
4.097000000000000000e+03 5.874649780421814960e+00
8.193000000000000000e+03 9.226237892358032155e+00
