# theta phi size
1.257281698722811569e+02 7.794088613009028776e+00 3.000000000000000000e+00
6.369110544433623033e+01 1.678721166198313881e+02 2.000000000000000000e+00
3.825361992517894549e+01 5.342928943054864277e+01 2.000000000000000000e+00
9.678921407485889006e+01 1.148282511362384639e+01 3.000000000000000000e+00
-5.427183012771883597e+01 1.722059113869910050e+02 7.000000000000000000e+00
-1.163088945556637839e+02 1.212788338016865097e+01 2.700000000000000000e+01
-1.417463800748210474e+02 1.265707105694513785e+02 7.000000000000000000e+00
-8.321078592514112415e+01 1.685171748863761536e+02 8.000000000000000000e+00
-1.218925073707915097e+01 9.299280502636496237e+01 7.000000000000000000e+00
-1.236348073484421093e+02 4.283523699780243277e+01 1.100000000000000000e+01
-1.219938088261029208e+01 9.300499037170907002e+01 1.200000000000000000e+01
1.623935110647069564e+02 5.294817880772928476e+01 7.000000000000000000e+00
8.466381300913303320e+00 1.269465972258348927e+02 1.200000000000000000e+01
8.455236722216376677e+01 1.541326813041186838e+01 7.000000000000000000e+00
1.621204549936098829e+02 4.816400185598125461e+01 2.000000000000000000e+00
-1.221434016376132980e+01 9.303992934591629194e+01 3.000000000000000000e+00
1.417946316302574985e+02 1.365738982900902556e+02 3.000000000000000000e+00
-1.140417799025681092e+02 8.601376625621681171e+01 2.100000000000000000e+01
1.273240688310942303e+01 1.748371967495364743e+02 2.000000000000000000e+00
3.386586700062212429e+01 1.268997928798935106e+02 6.000000000000000000e+00
-8.744132840005937624e+01 9.260084646687386112e+01 2.700000000000000000e+01
1.245709327399007265e+02 5.592054173375252901e+01 2.000000000000000000e+00
8.835102335619546920e+01 1.774005047271346882e+02 1.300000000000000000e+01
-1.160350259857864046e+02 5.347369522996345381e+01 2.000000000000000000e+00
-1.236315016483160321e+02 4.282314701879638363e+01 1.100000000000000000e+01
-1.129902273402596364e+02 9.406111306205301048e+01 8.000000000000000000e+00
1.315035776929388192e+02 1.061333962251745220e+02 2.000000000000000000e+00
1.279606744602183852e+02 9.214075428503957710e+01 2.000000000000000000e+00
1.562397108168369186e+02 5.283565589216146918e+01 2.000000000000000000e+00
1.623917597335662890e+02 5.294924128498153948e+01 1.000000000000000000e+01
8.663654477226761230e+01 1.782222352987698741e+02 7.000000000000000000e+00
-1.658556216664998146e+02 9.236520083936493108e+01 1.900000000000000000e+01
2.296742480941283748e+00 1.363963476681284419e+02 4.000000000000000000e+00
-1.562238313789288213e+02 5.096834059159832719e+01 1.300000000000000000e+01
8.755392376327831627e+00 1.268764891240614219e+02 1.100000000000000000e+01
-1.359772061473008762e+02 1.127104458492181323e+02 3.000000000000000000e+00
1.241936054796743321e+02 6.068207141921215708e+01 5.800000000000000000e+01
1.296675218122768456e+02 1.195959591516790823e+02 2.600000000000000000e+01
8.453931912711502150e+01 1.542349739636709316e+01 2.300000000000000000e+01
6.794471722479196174e+00 8.301918449099999009e+01 4.200000000000000000e+01
1.678107492629208650e+02 8.700719497363506605e+01 2.600000000000000000e+01
5.636519265155789071e+01 1.371647630021975885e+02 5.800000000000000000e+01
1.678006191173897150e+02 8.699500962829095840e+01 6.900000000000000000e+01
-1.760648893529306847e+01 1.270518211922707223e+02 4.000000000000000000e+00
-1.715336186990867020e+02 5.305340277416512151e+01 3.500000000000000000e+01
-9.544763277783623323e+01 1.645867318695881636e+02 7.000000000000000000e+00
-1.787954500639013133e+01 1.318359981440187596e+02 7.000000000000000000e+00
1.677856598362386649e+02 8.696007065408369385e+01 2.600000000000000000e+01
-3.820536836974252282e+01 4.342610170990975860e+01 6.000000000000000000e+00
6.595822009743189085e+01 9.398623374378321671e+01 3.000000000000000000e+00
-1.672675931168905663e+02 5.162803250463531057e+00 8.000000000000000000e+00
-1.461341329993778970e+02 5.310020712010649646e+01 7.000000000000000000e+00
9.255867159994062376e+01 8.739915353312613888e+01 3.000000000000000000e+00
-5.542906726009929486e+01 1.240794582662474710e+02 5.000000000000000000e+00
-9.164897664380453080e+01 2.599495272865306905e+00 1.300000000000000000e+01
6.396497401421359541e+01 1.265263047700365462e+02 1.000000000000000000e+01
5.636849835168397505e+01 1.371768529812036377e+02 9.000000000000000000e+00
6.700977265974036357e+01 8.593888693794698952e+01 3.000000000000000000e+00
-4.849642230706118085e+01 7.386660377482549222e+01 2.000000000000000000e+00
-5.203932553978162190e+01 8.785924571496040869e+01 5.000000000000000000e+00
-2.376028918316309912e+01 1.271643441078385450e+02 2.000000000000000000e+00
-1.760824026643370033e+01 1.270507587150184605e+02 2.000000000000000000e+00
-9.336345522773240191e+01 1.777764701230098776e+00 2.000000000000000000e+00
1.414437833350018536e+01 8.763479916063509734e+01 6.000000000000000000e+00
-1.777032575190587238e+02 4.360365233187155098e+01 2.000000000000000000e+00
2.377616862107118934e+01 1.290316594084016799e+02 2.300000000000000000e+01
-1.712446076236721808e+02 5.312351087593857102e+01 6.000000000000000000e+00
4.402279385269912382e+01 6.728955415078186775e+01 3.000000000000000000e+00
-5.580639452032568215e+01 1.193179285807878358e+02 3.000000000000000000e+00
-5.033247818772316151e+01 6.040404084832091769e+01 2.000000000000000000e+00
-9.546068087288497850e+01 1.645765026036329175e+02 4.200000000000000000e+01
-1.732055282775208127e+02 9.698081550900002412e+01 6.000000000000000000e+00
1.323185961739507661e+02 1.241682169604623169e+02 5.000000000000000000e+00
5.429126553081567153e+01 5.461840499956320372e+01 3.000000000000000000e+00
1.385365477681267237e+02 4.211756570429204061e+01 7.000000000000000000e+00
-1.292836986949861284e+02 5.509228305392901603e+01 2.600000000000000000e+01
5.429120579088227316e+01 5.461566467632452060e+01 5.000000000000000000e+00
1.323247734393521853e+02 1.241649746939816055e+02 2.000000000000000000e+00
1.353647544825626596e+02 6.624058195432337470e+01 2.000000000000000000e+00
-9.194518482188337316e+01 4.571176934346674159e+01 5.800000000000000000e+01
5.366263624060594140e+01 6.382125228026254149e+01 4.000000000000000000e+00
7.018023778287080461e+01 4.095320113462872769e+01 2.000000000000000000e+00
1.415327283792267110e+02 5.876125546601576843e+01 4.000000000000000000e+00
5.427563978007576395e+01 5.461175228886446575e+01 3.000000000000000000e+00
1.193447749759533281e+02 1.350406788138411969e+02 3.000000000000000000e+00
-4.672221138989106493e+01 1.253118390108092939e+02 6.800000000000000000e+01
5.946886689129271986e+01 1.152724138077702349e+02 4.600000000000000000e+01
7.020237980507572217e+01 4.096556633584948059e+01 4.000000000000000000e+00
-1.213544804510636936e+02 5.125458870356575147e+01 2.800000000000000000e+01
-6.566185708010114297e+01 3.682197576612313128e+01 5.000000000000000000e+00
-1.495934624916880580e+02 1.133531445071102297e+02 1.700000000000000000e+01
4.318521490942633534e+01 7.330667457185951719e+01 3.000000000000000000e+00
3.987642260043626408e+01 1.343831317543991020e+02 2.000000000000000000e+00
-4.110760008870072646e+00 9.109178235122844569e+01 3.500000000000000000e+01
-8.870304746296628196e+01 1.758671720702730852e+02 5.000000000000000000e+00
-9.037213289865199783e+01 6.379226061044157348e+01 2.000000000000000000e+00
-1.510876233397164299e+02 1.695134981645768164e+02 7.000000000000000000e+00
9.284181061395305790e+01 9.400916344485045784e+01 3.300000000000000000e+01
1.483752310084842065e+02 4.932692308085867694e+01 3.000000000000000000e+00
-2.850378461266090468e+01 1.280613166784401642e+02 4.000000000000000000e+00
3.536099509694755483e+01 8.966108447488142019e+01 4.000000000000000000e+00
1.385362174640208934e+02 4.211374760225783120e+01 3.300000000000000000e+01
1.075831733325456128e+02 3.635314768347603120e+01 3.200000000000000000e+01
8.972389887876735415e+00 6.855258643231440630e+00 1.700000000000000000e+01
1.508320354456118650e+02 5.680963926840666289e+01 1.700000000000000000e+01
4.740788657901050840e+01 8.072550278522548695e+01 7.000000000000000000e+00
-1.292781123865186146e+02 5.509154403701707992e+01 8.000000000000000000e+00
4.163199054957761547e+01 8.732339818532122422e+01 6.000000000000000000e+00
-8.607497944364180853e+01 3.580758224863975414e+01 4.400000000000000000e+01
-9.444125530970044480e+00 9.698376634275720676e+01 3.400000000000000000e+01
1.414918343365236808e+02 5.876869687223678795e+01 1.500000000000000000e+01
5.427557933594825812e+01 5.460901104210779522e+01 4.000000000000000000e+00
4.392854061639722829e+01 1.251609631730975138e+02 6.700000000000000000e+01
-1.152383421284229428e+02 7.779418609131940343e+01 3.300000000000000000e+01
1.785223460403724971e+02 8.602258689455324259e+01 1.200000000000000000e+01
1.323248147719134806e+02 1.241656505191284623e+02 3.700000000000000000e+01
2.763027195174054995e+01 1.289025295754550200e+02 2.000000000000000000e+00
-4.913504614778529600e+01 5.644716167433897880e+01 2.200000000000000000e+01
6.754339910544614689e+00 7.274109726502496187e+01 1.700000000000000000e+01
-4.142942744951782430e+01 2.243447105081979487e+01 7.000000000000000000e+00
3.250739011866807715e+01 1.208264124459308135e+02 4.000000000000000000e+00
1.368292978083470643e+02 6.626896217792608468e+01 6.600000000000000000e+01
6.214729647979095262e+01 1.092392163157224587e+02 8.000000000000000000e+00
-9.203413263341334982e+01 4.573659318378103933e+01 2.000000000000000000e+00
-1.386843775677311044e+02 1.172190785870933780e+02 3.000000000000000000e+00
-5.246253955385071777e+01 1.215580106977304808e+02 2.000000000000000000e+00
1.252779033674854787e+02 5.590380264276862476e+01 2.000000000000000000e+01
1.352363322109020487e+02 5.589463681495844583e+01 2.000000000000000000e+00
1.362423134038271826e+02 6.078249641777713208e+01 5.000000000000000000e+00
5.366038935105844843e+01 6.383559120542077636e+01 6.000000000000000000e+00
6.472948580081251180e+01 6.001636690361519300e+01 1.400000000000000000e+01
1.375295853376678110e+02 9.826504323476899572e+01 7.000000000000000000e+00
1.149188993874139584e+02 1.360654384748127654e+02 3.000000000000000000e+00
-4.768140382604926231e+01 5.583178303953770438e+01 2.000000000000000000e+00
-1.257087344691843356e+02 1.253815950004368176e+02 4.000000000000000000e+00
-4.146345223187327633e+01 1.378824342957079807e+02 3.000000000000000000e+00
5.071630130501389289e+01 1.249077169460710053e+02 3.000000000000000000e+00
-1.257087942091177410e+02 1.253843353236754865e+02 7.000000000000000000e+00
-4.767522656064782183e+01 5.583502530601840874e+01 6.000000000000000000e+00
-4.463524551743733326e+01 1.137594180456766395e+02 4.000000000000000000e+00
8.805481517811662684e+01 1.342882306565332726e+02 4.000000000000000000e+00
-1.263373637593940515e+02 1.161787477197374585e+02 2.000000000000000000e+00
