# theta phi
-3.386387569283731835e+01 1.220179793576372731e+02
1.455647151778592558e+02 5.693658685862934732e+01
3.879816610743795735e+01 5.910423967443759352e+01
1.461361243071626745e+02 5.798202064236275532e+01
-3.443528482214075126e+01 1.230634131413706598e+02
-1.412018338925620640e+02 1.208957603255624207e+02
1.440215038094819988e+02 5.705772034574093254e+01
1.272843462307444895e+02 5.984352527183116166e+01
1.226965184568316403e+02 5.597992027926662928e+01
-3.860227738615088100e+01 1.215782104034028634e+02
-5.169918585362565011e+01 5.373946767155925386e+01
1.390110495268435216e+02 5.816968694650145721e+01
3.433786648294304911e+01 1.235688129815207077e+02
1.417243848666399799e+02 5.893431391599413161e+01
1.492917754646761068e+02 1.204767999608324374e+02
1.429421374749053086e+02 1.236950333514202498e+02
-1.492505376200822980e+02 1.202631088928626042e+02
-3.597849619051800119e+01 1.229422796542590675e+02
-5.271565376925551050e+01 1.201564747281688312e+02
-5.730348154316835263e+01 1.240200797207333920e+02
1.413977226138491403e+02 5.842178959659714366e+01
1.283008141463743357e+02 1.262605323284407319e+02
-4.098895047315649265e+01 1.218303130534985570e+02
-1.456621335170569580e+02 5.643118701847930652e+01
-3.827561513336002719e+01 1.210656860840058755e+02
-3.070822453532388963e+01 5.952320003916755553e+01
-3.705786252509470557e+01 5.630496664857977152e+01
3.074946237991771270e+01 5.973689110713738870e+01
-4.139299628418149268e+01 1.225128702670668304e+02
3.924654321356719322e+01 5.953341672420648223e+01
-1.314696076181998876e+02 5.733440780047663310e+01
-1.206780778279805730e+02 5.857525139939214398e+01
-1.384023535523427029e+02 5.674750401234847885e+01
-1.488119148146472241e+02 5.941987036733631555e+01
-5.605764111385988002e+01 1.250915220628810687e+02
3.377206800419184418e+01 1.218869009161741985e+02
-1.446815808900742581e+02 1.250643611943306723e+02
3.300071580838361029e+01 1.227790900856071090e+02
-3.872856159275769272e+01 1.227583737251242013e+02
-1.181034752901638853e+02 5.763218184212477269e+01
-1.514023430701487030e+02 5.703774134293939113e+01
1.440284682498930806e+02 5.833187631396505424e+01
-1.394344653238694036e+02 1.220209848706759885e+02
1.443697848347056265e+02 5.348572632251109837e+01
-2.838899308497993346e+01 1.266974499114811010e+02
-1.473414339507599493e+02 5.876594648978810653e+01
1.466369223085480087e+02 1.196031748638470873e+02
3.609041476784621949e+01 6.169988877052168874e+01
-5.288656706588390932e+01 1.215927059375785149e+02
-5.177349591951726637e+01 1.216135707522618077e+02
2.805426158376491941e+01 5.877091852528086235e+01
1.238094980607024524e+02 6.148754196359013946e+01
-4.972914794656268356e+01 1.208174974334016838e+02
3.117715119903872178e+01 1.173637702175913660e+02
2.776102309029057125e+01 5.870651203369970972e+01
5.510578007936367584e+01 5.698711234308265006e+01
-4.040008206086071141e+01 1.217213511806758817e+02
-3.860848282592295533e+01 5.557688169124069333e+01
-1.183616653007152024e+02 1.262982575244145238e+02
3.967725727138064684e+01 5.685390078988443463e+01
-4.037498915198889904e+01 5.729798779836400513e+01
-3.714537667694674639e+01 1.216471515519839102e+02
-4.339399253167762538e+01 5.742618572894436113e+01
6.005724143736365761e+01 1.211283331361712499e+02
1.386070037158185073e+02 5.748712973293316253e+01
-1.407534567864328210e+02 1.204665832757935249e+02
4.853039238180013371e+01 1.226655921995233740e+02
5.932192217201942697e+01 1.214247486006078418e+02
4.159764644765731845e+01 1.232524959876515283e+02
3.118808518535279717e+01 1.205801296326636844e+02
1.239423588861401271e+02 5.490847793711895264e+01
-1.462279319958081771e+02 5.811309908382579437e+01
