# w mse
3.000000000000000000e+00 2.523039123350036272e-02
5.000000000000000000e+00 6.323953065089495118e-02
9.000000000000000000e+00 1.608745915731659148e-01
1.700000000000000000e+01 3.628571154601230031e-01
3.300000000000000000e+01 7.578148338432320053e-01
6.500000000000000000e+01 1.534792490461463599e+00
1.290000000000000000e+02 3.032781261891139835e+00
2.570000000000000000e+02 5.665661256031095050e+00
5.130000000000000000e+02 1.069962123479383642e+01
1.025000000000000000e+03 1.825188881203498781e+01
2.049000000000000000e+03 2.083300389896846383e+01
4.097000000000000000e+03 2.275754590363700913e+01
