# w mse
3.000000000000000000e+00 3.486594095518521998e-04
5.000000000000000000e+00 1.342297767176009460e-03
9.000000000000000000e+00 4.969762323074809925e-03
1.700000000000000000e+01 1.750135108127814920e-02
3.300000000000000000e+01 6.184227577113193819e-02
6.500000000000000000e+01 2.259712753067246449e-01
1.290000000000000000e+02 8.183614163944061826e-01
2.570000000000000000e+02 2.883373265080170889e+00
5.130000000000000000e+02 8.921163653066537691e+00
1.025000000000000000e+03 1.870855671430020450e+01
2.049000000000000000e+03 2.650233877140126992e+01
