# w mse
3.000000000000000000e+00 1.352242110379019320e-03
5.000000000000000000e+00 5.375399930789706050e-03
9.000000000000000000e+00 2.118151142031154607e-02
1.700000000000000000e+01 8.177789187650752467e-02
3.300000000000000000e+01 3.088140072058190300e-01
6.500000000000000000e+01 1.116366383387255468e+00
1.290000000000000000e+02 3.707806052567345745e+00
2.570000000000000000e+02 1.178565102799146835e+01
5.130000000000000000e+02 3.186041323341613563e+01
1.025000000000000000e+03 5.258909854975165388e+01
2.049000000000000000e+03 6.219412773813446904e+01
