# w mse
3.000000000000000000e+00 1.434157519145746497e-03
5.000000000000000000e+00 5.703113580055911395e-03
9.000000000000000000e+00 2.252002193720359369e-02
1.700000000000000000e+01 8.743909514894039614e-02
3.300000000000000000e+01 3.305089533201417407e-01
6.500000000000000000e+01 1.168807674130246665e+00
1.290000000000000000e+02 3.783775523407391095e+00
2.570000000000000000e+02 1.212596788861510788e+01
5.130000000000000000e+02 3.264099695924041100e+01
1.025000000000000000e+03 5.349792754923162619e+01
2.049000000000000000e+03 6.422898348721923867e+01
