# itime ezz other fcc hcp bcc cubicDiamond hexDiamond
0.000000000000000000e+00 0.000000000000000000e+00 2.275830678197542133e-04 9.997724169321802190e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 1.200003880693012448e-02 1.934456076467910759e-03 9.980655439235320836e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 2.400007761386002691e-02 1.934456076467910759e-03 9.980655439235320836e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+01 3.600011642079015139e-02 1.137915339098771045e-02 9.886208466090122826e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+02 4.800015522772027587e-02 1.479289940828402289e-02 9.852071005917160118e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+02 6.000019403465017831e-02 3.117888029130632538e-02 9.688211197086936677e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+02 7.200023284158030279e-02 6.133363677742376119e-02 9.386663632225762388e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+02 8.400027164851042727e-02 1.202776513427400995e-01 8.797223486572598450e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+02 9.600031045544055175e-02 1.979972690031861493e-01 8.020027309968138507e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+02 1.080003492623704542e-01 3.277196176604460498e-01 6.721665908056441152e-01 1.137915339098771066e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+02 1.200003880693005787e-01 5.134274010013655243e-01 4.860036413290851343e-01 5.689576695493854790e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+02 1.320004268762307031e-01 6.693218024578971859e-01 3.289713245334547342e-01 1.706873008648156654e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+02 1.440004656831606056e-01 8.182749203459263043e-01 1.768320436959490149e-01 4.893035958124715423e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+02 1.560005044900907301e-01 8.969048702776513116e-01 9.342284934000910646e-02 9.672280382339554228e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+02 1.680005432970208545e-01 9.308147473827946827e-01 5.496131087847064278e-02 1.422394173873463806e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+02 1.800005821039507570e-01 9.499317250796540657e-01 3.368229403732362487e-02 1.638598088302230249e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+02 1.920006209108808815e-01 9.540282203004096795e-01 2.355484751934456070e-02 2.241693218024579104e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+02 2.040006597178110059e-01 9.599453800637232082e-01 1.718252162039144229e-02 2.287209831588529751e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+02 2.160006985247409084e-01 9.616522530723714546e-01 1.558944014565316269e-02 2.275830678197542090e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+02 2.280007373316710328e-01 9.578971324533455123e-01 1.456531634046426965e-02 2.753755120619025970e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+02 2.400007761386011573e-01 9.578971324533455123e-01 1.524806554392353283e-02 2.685480200273099652e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+02 2.520008149455310598e-01 9.578971324533455123e-01 1.479289940828402289e-02 2.730996813837050646e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+02 2.640008537524611842e-01 9.633591260810195900e-01 1.354119253527537488e-02 2.309968138370505075e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.900000000000000000e+02 2.760008925593913087e-01 9.622212107419207960e-01 1.433773327264451468e-02 2.344105598543468408e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+02 2.880009313663214332e-01 9.654073736913973969e-01 1.365498406918525323e-02 2.093764223941738806e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+02 3.000009701732513356e-01 9.716659080564405970e-01 9.786071916249430847e-03 1.854802002730996865e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.800000000000000000e+02 3.120010089801814601e-01 9.720072826581702685e-01 1.081019572143832562e-02 1.718252162039144229e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.100000000000000000e+02 3.240010477871115846e-01 9.743969048702776359e-01 1.172052799271734204e-02 1.388256713700500647e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000000e+02 3.360010865940414870e-01 9.770141101502047842e-01 9.558488848429677609e-03 1.342740100136549826e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.700000000000000000e+02 3.480011254009716115e-01 9.787209831588530307e-01 9.558488848429677609e-03 1.172052799271734204e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+02 3.600011642079017360e-01 9.813381884387801790e-01 9.103322712790167665e-03 9.558488848429677609e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.300000000000000000e+02 3.720012030148316384e-01 9.822485207100591920e-01 8.420573509330906217e-03 9.330905780609922637e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000000e+02 3.840012418217619850e-01 9.861174328629950248e-01 5.461993627674101119e-03 8.420573509330906217e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
