# theta phi
6.130883384285628779e+01 6.166569310821568450e+01
-1.186911661571437264e+02 1.183343068917843226e+02
-3.841762979401401878e+01 1.210029126219761793e+02
-5.778219699953105248e+01 5.962650096360268748e+01
1.470867820955383252e+02 5.798820259507137109e+01
-3.538188197861438766e+01 1.224882691345432590e+02
1.415823702059859670e+02 5.899708737802382075e+01
1.222178030004689475e+02 1.203734990363973054e+02
-3.291321790446167483e+01 1.220117974049286431e+02
1.446181180213856123e+02 5.751173086545674806e+01
1.274770158951015873e+02 5.968113624575418186e+01
5.664540665550276088e+01 5.776473029308273510e+01
1.403073554875290370e+02 5.876682106103731940e+01
1.411768234572943754e+02 5.975742157132955157e+01
-3.856085578366203492e+01 1.231584386491880849e+02
-3.462520512477230028e+01 1.251106472351663683e+02
5.547407504515904009e+01 1.213581558140917451e+02
5.503048331221482670e+01 5.702221292693602805e+01
-1.271260554901851378e+02 1.197653311623480761e+02
-4.168449595688462495e+01 1.231974307880694255e+02
-3.761462677315225989e+01 1.203224844216013310e+02
5.211659540394549595e+01 1.230727897216133897e+02
-5.252298410489843405e+01 1.203188637542458252e+02
-1.233545933444972462e+02 1.222352697069172649e+02
-3.969264451247097725e+01 1.212331789389626806e+02
-3.882317654270561036e+01 1.202425784286704555e+02
1.414391442163379793e+02 5.684156135081192218e+01
1.453747948752277068e+02 5.488935276483363879e+01
-1.245259249548409599e+02 5.864184418590826198e+01
-1.249695166877851875e+02 1.229777870730639933e+02
5.287394450981488347e+01 6.023466883765194524e+01
1.383155040431153679e+02 5.680256921193057451e+01
1.423853732268477472e+02 5.967751557839867615e+01
-1.278834045960545041e+02 5.692721027838661740e+01
-1.251201489503380628e+02 5.655139837493577204e+01
-3.745185559333398118e+01 1.231038846616926605e+02
-1.195315720352575966e+02 1.179981449507335896e+02
-4.774542355451179532e+01 1.224160758926366555e+02
-4.853937395525459664e+01 1.184578842377257928e+02
-1.226597381177224975e+02 1.230466646312423933e+02
-1.283973819780538861e+02 1.228298427331361040e+02
-3.909489521955063651e+01 1.201674796588170580e+02
-1.222809098371751872e+02 5.846407886634664663e+01
6.298926140902637627e+01 5.657607712195981975e+01
-5.239244376580166573e+01 6.056961144246821505e+01
5.527967258270907536e+01 5.862274518292519332e+01
-1.533697211381573311e+02 5.865517602323976831e+01
-1.190757587503687915e+02 1.208916467190017983e+02
-5.218233428760772341e+01 1.223384528902698634e+02
-1.444297542914175949e+02 5.595881898464129733e+01
3.256475361394598167e+01 1.230901583470840279e+02
5.638485373077311635e+01 5.908341518564996164e+01
-3.800279888179218091e+01 1.237052049047055817e+02
1.371434467260919519e+02 5.548687492515188069e+01
5.461476007412935729e+01 1.196992928847572983e+02
1.415307004060033194e+02 5.621424676978406154e+01
-4.100330378129453379e+01 1.282214443383446394e+02
-1.456797761828329953e+02 1.195930892938919783e+02
5.622878689737354563e+01 1.244264763802935647e+02
5.425317531913500346e+01 1.228837292055835348e+02
5.487985104966193717e+01 1.234486016250642280e+02
1.425481444066660401e+02 5.689611533830735368e+01
6.046842796474240345e+01 6.200185504926641755e+01
1.322545764454881976e+02 5.758392410736333744e+01
1.314606260447454247e+02 6.154211576227420721e+01
5.734026188227752385e+01 5.695333536875761382e+01
5.160261802194612102e+01 5.717015726686389598e+01
1.409051047804493919e+02 5.983252034118294915e+01
5.771909016282481275e+01 1.215359211336533747e+02
-1.170107385909736450e+02 1.234239228780401731e+02
1.276075562341983414e+02 1.194303885575317850e+02
-1.247203274172909460e+02 1.213772548170748138e+02
2.663027886184267601e+01 1.213448239767602388e+02
6.092424124963120846e+01 5.910835328099821595e+01
1.278176657123922837e+02 5.766154710973013664e+01
3.557024570858243351e+01 1.240411810153587027e+02
-1.474352463860540183e+02 5.690984165291597208e+01
-1.236151462692268979e+02 1.209165848143500597e+02
1.419972011182078404e+02 5.629479509529443959e+01
-4.285655327390806235e+01 1.245131250748481335e+02
-1.253852399258706498e+02 6.030070711524270166e+01
-3.846929959399668064e+01 1.237857532302159456e+02
1.389966962187054662e+02 5.177855566165537482e+01
3.432022381716700465e+01 6.040691070610802882e+01
-1.237712131026264615e+02 5.557352361970644239e+01
-1.257468246808650179e+02 5.711627079441647226e+01
3.360194469306816956e+01 1.237800074978706846e+02
-5.736677922773356642e+01 5.695345722159399315e+01
6.055372280012057473e+01 1.233062734942877370e+02
1.219992212348786182e+02 1.280107745790466254e+02
