# w mse
3.000000000000000000e+00 5.147944355367198126e-04
5.000000000000000000e+00 1.316223346766480159e-03
9.000000000000000000e+00 2.643366173632525750e-03
1.700000000000000000e+01 4.772142058938379401e-03
3.300000000000000000e+01 1.152981531668829072e-02
6.500000000000000000e+01 3.381549554570847937e-02
1.290000000000000000e+02 1.108294546825829563e-01
2.570000000000000000e+02 3.930646756899754402e-01
5.130000000000000000e+02 1.334934631500451330e+00
1.025000000000000000e+03 3.707608964095032267e+00
2.049000000000000000e+03 5.924312011337615758e+00
4.097000000000000000e+03 6.622308543783753443e+00
8.193000000000000000e+03 1.191503717464626355e+01
