# w mse
3.000000000000000000e+00 9.335689264905295062e-03
5.000000000000000000e+00 7.183701983006711422e-03
9.000000000000000000e+00 9.032369673205871419e-03
1.700000000000000000e+01 1.643381540442763120e-02
3.300000000000000000e+01 3.799613961246556953e-02
6.500000000000000000e+01 9.658009314876081497e-02
1.290000000000000000e+02 2.335751846825958322e-01
2.570000000000000000e+02 5.033566646738265593e-01
5.130000000000000000e+02 9.781261764336894871e-01
1.025000000000000000e+03 1.733639775797455762e+00
2.049000000000000000e+03 2.750534772415419660e+00
4.097000000000000000e+03 3.842048950852438693e+00
8.193000000000000000e+03 4.744909516127337135e+00
1.638500000000000000e+04 5.835690665045897063e+00
