# w mse
3.000000000000000000e+00 3.561057803279294495e-04
5.000000000000000000e+00 1.371674691013507509e-03
9.000000000000000000e+00 5.071904292268994939e-03
1.700000000000000000e+01 1.782922975811105509e-02
3.300000000000000000e+01 6.295863568480530859e-02
6.500000000000000000e+01 2.296339012371514943e-01
1.290000000000000000e+02 8.321223355340076067e-01
2.570000000000000000e+02 2.934041462105976272e+00
5.130000000000000000e+02 9.091924653252176469e+00
1.025000000000000000e+03 1.898407450845737543e+01
2.049000000000000000e+03 2.655472636914469575e+01
