# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.802960695699304091e-03
9.000000000000000000e+00 5.164450711006246184e-03
1.700000000000000000e+01 1.222192513694075715e-02
3.300000000000000000e+01 2.786671065190780491e-02
6.500000000000000000e+01 6.291087509691789537e-02
1.290000000000000000e+02 1.422728556847128734e-01
2.570000000000000000e+02 2.996946328460630138e-01
5.130000000000000000e+02 6.346326618868656233e-01
1.025000000000000000e+03 1.415411802298889965e+00
2.049000000000000000e+03 3.307851263365422234e+00
4.097000000000000000e+03 6.629689345576279536e+00
8.193000000000000000e+03 1.040073018109093184e+01
