# w mse
3.000000000000000000e+00 5.431123836526209787e-03
5.000000000000000000e+00 1.521385286162470381e-02
9.000000000000000000e+00 4.540190501482959523e-02
1.700000000000000000e+01 1.303169323957452663e-01
3.300000000000000000e+01 3.608908890591255303e-01
6.500000000000000000e+01 9.592839623001827576e-01
1.290000000000000000e+02 2.408733611650570428e+00
2.570000000000000000e+02 5.168451269269013437e+00
5.130000000000000000e+02 9.028930671563168531e+00
1.025000000000000000e+03 1.249243091548409090e+01
2.049000000000000000e+03 1.876064707245738106e+01
4.097000000000000000e+03 2.318810221449887266e+01
8.193000000000000000e+03 2.813447322214845059e+01
